Chromosome	Start	End	Bin	Absolute	ChromoStart
IX	80475	120712	137	5473056	0
IX	120712	160949	138	5513293	0
IX	160949	201186	139	5553530	0
IX	201186	241423	140	5593767	0
IX	241423	281660	141	5634004	0
IX	281660	321897	142	5674241	0
IX	321897	362134	143	5714478	0
IX	362134	402371	144	5754715	0
IX	402371	439889	145	5794952	0
X	1	40238	146	5832471	5832471
X	40238	80475	147	5872708	0
X	80475	120712	148	5912945	0
X	120712	160949	149	5953182	0
X	160949	201186	150	5993419	0
X	201186	241423	151	6033656	0
X	241423	281660	152	6073893	0
X	281660	321897	153	6114130	0
X	321897	362134	154	6154367	0
X	362134	402371	155	6194604	0
X	402371	442608	156	6234841	0
X	442608	482845	157	6275078	0
X	482845	523082	158	6315315	0
X	523082	563319	159	6355552	0
X	563319	603556	160	6395789	0
X	603556	643793	161	6436026	0
X	643793	684030	162	6476263	0
X	684030	745752	163	6516500	0
XI	1	40238	164	6578223	6578223
XI	40238	80475	165	6618460	0
XI	80475	120712	166	6658697	0
XI	120712	160949	167	6698934	0
XI	160949	201186	168	6739171	0
XI	201186	241423	169	6779408	0
XI	241423	281660	170	6819645	0
XI	281660	321897	171	6859882	0
XI	321897	362134	172	6900119	0
XI	362134	402371	173	6940356	0
XI	402371	442608	174	6980593	0
XI	442608	482845	175	7020830	0
XI	482845	523082	176	7061067	0
XI	523082	563319	177	7101304	0
XI	563319	603556	178	7141541	0
XI	603556	643793	179	7181778	0
XI	643793	666817	180	7222015	0
XII	1	40238	181	7245040	7245040
XII	40238	80475	182	7285277	0
XII	80475	120712	183	7325514	0
XII	120712	160949	184	7365751	0
XII	160949	201186	185	7405988	0
XII	201186	241423	186	7446225	0
XII	241423	281660	187	7486462	0
XII	281660	321897	188	7526699	0
XII	321897	362134	189	7566936	0
XII	362134	402371	190	7607173	0
XII	402371	442608	191	7647410	0
XII	442608	482845	192	7687647	0
XII	482845	523082	193	7727884	0
XII	523082	563319	194	7768121	0
XII	563319	603556	195	7808358	0
XII	603556	643793	196	7848595	0
XII	643793	684030	197	7888832	0
XII	684030	724267	198	7929069	0
XII	724267	764504	199	7969306	0
XII	764504	804741	200	8009543	0
XII	804741	844978	201	8049780	0
XII	844978	885215	202	8090017	0
XII	885215	925452	203	8130254	0
XII	925452	965689	204	8170491	0
XII	965689	1005926	205	8210728	0
XII	1005926	1046163	206	8250965	0
XII	1046163	1078178	207	8291202	0
XIII	1	40238	208	8323218	8323218
XIII	40238	80475	209	8363455	0
XIII	80475	120712	210	8403692	0
XIII	120712	160949	211	8443929	0
XIII	160949	201186	212	8484166	0
XIII	201186	241423	213	8524403	0
XIII	241423	281660	214	8564640	0
XIII	281660	321897	215	8604877	0
XIII	321897	362134	216	8645114	0
XIII	362134	402371	217	8685351	0
XIII	402371	442608	218	8725588	0
XIII	442608	482845	219	8765825	0
XIII	482845	523082	220	8806062	0
XIII	523082	563319	221	8846299	0
XIII	563319	603556	222	8886536	0
XIII	603556	643793	223	8926773	0
XIII	643793	684030	224	8967010	0
XIII	684030	724267	225	9007247	0
XIII	724267	764504	226	9047484	0
XIII	764504	804741	227	9087721	0
XIII	804741	844978	228	9127958	0
XIII	844978	885215	229	9168195	0
XIII	885215	924432	230	9208432	0
XIV	1	40238	231	9247650	9247650
XIV	40238	80475	232	9287887	0
XIV	80475	120712	233	9328124	0
XIV	120712	160949	234	9368361	0
XIV	160949	201186	235	9408598	0
XIV	201186	241423	236	9448835	0
XIV	241423	281660	237	9489072	0
XIV	281660	321897	238	9529309	0
XIV	321897	362134	239	9569546	0
XIV	362134	402371	240	9609783	0
XIV	402371	442608	241	9650020	0
XIV	442608	482845	242	9690257	0
XIV	482845	523082	243	9730494	0
XIV	523082	563319	244	9770731	0
XIV	563319	603556	245	9810968	0
XIV	603556	643793	246	9851205	0
XIV	643793	684030	247	9891442	0
XIV	684030	724267	248	9931679	0
XIV	724267	784334	249	9971916	0
XV	1	40238	250	10031984	10031984
XV	40238	80475	251	10072221	0
XV	80475	120712	252	10112458	0
XV	120712	160949	253	10152695	0
XV	160949	201186	254	10192932	0
XV	201186	241423	255	10233169	0
XV	241423	281660	256	10273406	0
XV	281660	321897	257	10313643	0
XV	321897	362134	258	10353880	0
XV	362134	402371	259	10394117	0
XV	402371	442608	260	10434354	0
XV	442608	482845	261	10474591	0
XV	482845	523082	262	10514828	0
XV	523082	563319	263	10555065	0
XV	563319	603556	264	10595302	0
XV	603556	643793	265	10635539	0
XV	643793	684030	266	10675776	0
XV	684030	724267	267	10716013	0
XV	724267	764504	268	10756250	0
XV	764504	804741	269	10796487	0
XV	804741	844978	270	10836724	0
XV	844978	885215	271	10876961	0
XV	885215	925452	272	10917198	0
XV	925452	965689	273	10957435	0
XV	965689	1005926	274	10997672	0
XV	1005926	1046163	275	11037909	0
XV	1046163	1091292	276	11078146	0
XVI	1	40238	277	11123276	11123276
XVI	40238	80475	278	11163513	0
XVI	80475	120712	279	11203750	0
XVI	120712	160949	280	11243987	0
XVI	160949	201186	281	11284224	0
XVI	201186	241423	282	11324461	0
XVI	241423	281660	283	11364698	0
XVI	281660	321897	284	11404935	0
XVI	321897	362134	285	11445172	0
XVI	362134	402371	286	11485409	0
XVI	402371	442608	287	11525646	0
XVI	442608	482845	288	11565883	0
XVI	482845	523082	289	11606120	0
XVI	523082	563319	290	11646357	0
XVI	563319	603556	291	11686594	0
XVI	603556	643793	292	11726831	0
XVI	643793	684030	293	11767068	0
XVI	684030	724267	294	11807305	0
XVI	724267	764504	295	11847542	0
XVI	764504	804741	296	11887779	0
XVI	804741	844978	297	11928016	0
XVI	844978	885215	298	11968253	0
XVI	885215	925452	299	12008490	0
XVI	925452	948067	300	12048727	0
