Chromosome	Start	End	Bin	Absolute	ChromoStart
7	106925653	113029158	103	908742497	0
8	1	8910472	104	914846003	914846003
8	8910472	17820943	105	923756474	0
8	17820943	26731414	106	932666945	0
8	26731414	35641885	107	941577416	0
8	35641885	44552356	108	950487887	0
8	44552356	53462827	109	959398358	0
8	53462827	62373298	110	968308829	0
8	62373298	71283769	111	977219300	0
8	71283769	80194240	112	986129771	0
8	80194240	89104711	113	995040242	0
8	89104711	98015182	114	1003950713	0
8	98015182	106925653	115	1012861184	0
8	106925653	116846265	116	1021771655	0
9	1	8910472	117	1031692268	1031692268
9	8910472	17820943	118	1040602739	0
9	17820943	26731414	119	1049513210	0
9	26731414	35641885	120	1058423681	0
9	35641885	44552356	121	1067334152	0
9	44552356	53462827	122	1076244623	0
9	53462827	62373298	123	1085155094	0
9	62373298	71283769	124	1094065565	0
9	71283769	80194240	125	1102976036	0
9	80194240	89104711	126	1111886507	0
9	89104711	98015182	127	1120796978	0
9	98015182	108503707	128	1129707449	0
10	1	8910472	129	1140195975	1140195975
10	8910472	17820943	130	1149106446	0
10	17820943	26731414	131	1158016917	0
10	26731414	35641885	132	1166927388	0
10	35641885	44552356	133	1175837859	0
10	44552356	53462827	134	1184748330	0
10	53462827	62373298	135	1193658801	0
10	62373298	71283769	136	1202569272	0
10	71283769	80194240	137	1211479743	0
10	80194240	89104711	138	1220390214	0
10	89104711	98015182	139	1229300685	0
10	98015182	105982577	140	1238211156	0
11	1	8910472	141	1246178552	1246178552
11	8910472	17820943	142	1255089023	0
11	17820943	26731414	143	1263999494	0
11	26731414	35641885	144	1272909965	0
11	35641885	44552356	145	1281820436	0
11	44552356	53462827	146	1290730907	0
11	53462827	62373298	147	1299641378	0
11	62373298	71283769	148	1308551849	0
11	71283769	80194240	149	1317462320	0
11	80194240	89104711	150	1326372791	0
11	89104711	98015182	151	1335283262	0
11	98015182	109987752	152	1344193733	0
12	1	8910472	153	1356166304	1356166304
12	8910472	17820943	154	1365076775	0
12	17820943	26731414	155	1373987246	0
12	26731414	35641885	156	1382897717	0
12	35641885	44552356	157	1391808188	0
12	44552356	53462827	158	1400718659	0
12	53462827	62373298	159	1409629130	0
12	62373298	71283769	160	1418539601	0
12	71283769	80194240	161	1427450072	0
12	80194240	85119473	162	1436360543	0
13	1	8910472	163	1441285777	1441285777
13	8910472	17820943	164	1450196248	0
13	17820943	26731414	165	1459106719	0
13	26731414	35641885	166	1468017190	0
13	35641885	44552356	167	1476927661	0
13	44552356	53462827	168	1485838132	0
13	53462827	62373298	169	1494748603	0
13	62373298	71283769	170	1503659074	0
13	71283769	84213852	171	1512569545	0
14	1	8910472	172	1525499629	1525499629
14	8910472	17820943	173	1534410100	0
14	17820943	26731414	174	1543320571	0
14	26731414	35641885	175	1552231042	0
14	35641885	44552356	176	1561141513	0
14	44552356	53462827	177	1570051984	0
14	53462827	62373298	178	1578962455	0
14	62373298	71283769	179	1587872926	0
14	71283769	81216350	180	1596783397	0
15	1	8910472	181	1606715979	1606715979
15	8910472	17820943	182	1615626450	0
15	17820943	26731414	183	1624536921	0
15	26731414	35641885	184	1633447392	0
15	35641885	44552356	185	1642357863	0
15	44552356	53462827	186	1651268334	0
15	53462827	62373298	187	1660178805	0
15	62373298	71283769	188	1669089276	0
15	71283769	84472748	189	1677999747	0
16	1	8910472	190	1691188727	1691188727
16	8910472	17820943	191	1700099198	0
16	17820943	26731414	192	1709009669	0
16	26731414	35641885	193	1717920140	0
16	35641885	44552356	194	1726830611	0
16	44552356	53462827	195	1735741082	0
16	53462827	62373298	196	1744651553	0
16	62373298	71283769	197	1753562024	0
16	71283769	77710259	198	1762472495	0
17	1	8910472	199	1768898986	1768898986
17	8910472	17820943	200	1777809457	0
17	17820943	26731414	201	1786719928	0
17	26731414	35641885	202	1795630399	0
17	35641885	44552356	203	1804540870	0
17	44552356	53462827	204	1813451341	0
17	53462827	62373298	205	1822361812	0
17	62373298	71283769	206	1831272283	0
17	71283769	76280065	207	1840182754	0
18	1	8910472	208	1845179051	1845179051
18	8910472	17820943	209	1854089522	0
18	17820943	26731414	210	1862999993	0
18	26731414	35641885	211	1871910464	0
18	35641885	44552356	212	1880820935	0
18	44552356	53462827	213	1889731406	0
18	53462827	65811055	214	1898641877	0
19	1	8910472	215	1910990106	1910990106
19	8910472	17820943	216	1919900577	0
19	17820943	26731414	217	1928811048	0
19	26731414	35641885	218	1937721519	0
19	35641885	44552356	219	1946631990	0
19	44552356	53462827	220	1955542461	0
19	53462827	64845321	221	1964452932	0
20	1	8910472	222	1975835427	1975835427
20	8910472	17820943	223	1984745898	0
20	17820943	26731414	224	1993656369	0
20	26731414	35641885	225	2002566840	0
20	35641885	44552356	226	2011477311	0
20	44552356	53462827	227	2020387782	0
20	53462827	62373298	228	2029298253	0
20	62373298	71283769	229	2038208724	0
20	71283769	75686342	230	2047119195	0
21	1	8910472	231	2051521769	2051521769
21	8910472	17820943	232	2060432240	0
21	17820943	26731414	233	2069342711	0
21	26731414	35641885	234	2078253182	0
21	35641885	44552356	235	2087163653	0
21	44552356	53462827	236	2096074124	0
21	53462827	62373298	237	2104984595	0
21	62373298	69078423	238	2113895066	0
22	1	8910472	239	2120600192	2120600192
22	8910472	17820943	240	2129510663	0
22	17820943	26731414	241	2138421134	0
22	26731414	35641885	242	2147331605	0
22	35641885	44552356	243	2156242076	0
22	44552356	53462827	244	2165152547	0
22	53462827	61598340	245	2174063018	0
23	1	8910472	246	2182198532	2182198532
23	8910472	17820943	247	2191109003	0
23	17820943	26731414	248	2200019474	0
23	26731414	35641885	249	2208929945	0
23	35641885	44552356	250	2217840416	0
23	44552356	52334016	251	2226750887	0
24	1	8910472	252	2234532548	2234532548
24	8910472	17820943	253	2243443019	0
24	17820943	26731414	254	2252353490	0
24	26731414	35641885	255	2261263961	0
24	35641885	44552356	256	2270174432	0
24	44552356	53462827	257	2279084903	0
24	53462827	64508399	258	2287995374	0
25	1	8910472	259	2299040947	2299040947
25	8910472	17820943	260	2307951418	0
25	17820943	26731414	261	2316861889	0
25	26731414	35641885	262	2325772360	0
25	35641885	44081798	263	2334682831	0
26	1	8910472	264	2343122745	2343122745
26	8910472	17820943	265	2352033216	0
26	17820943	26731414	266	2360943687	0
26	26731414	35641885	267	2369854158	0
26	35641885	44552356	268	2378764629	0
26	44552356	51826548	269	2387675100	0
27	1	8910472	270	2394949293	2394949293
27	8910472	17820943	271	2403859764	0
27	17820943	26731414	272	2412770235	0
27	26731414	35641885	273	2421680706	0
27	35641885	48460479	274	2430591177	0
28	1	8910472	275	2443409772	2443409772
28	8910472	17820943	276	2452320243	0
28	17820943	26731414	277	2461230714	0
28	26731414	35641885	278	2470141185	0
28	35641885	45964681	279	2479051656	0
29	1	8910472	280	2489374453	2489374453
29	8910472	17820943	281	2498284924	0
29	17820943	26731414	282	2507195395	0
29	26731414	35641885	283	2516105866	0
29	35641885	44552356	284	2525016337	0
29	44552356	51812797	285	2533926808	0
X	1	8910472	286	2541187250	2541187250
X	8910472	17820943	287	2550097721	0
X	17820943	26731414	288	2559008192	0
X	26731414	35641885	289	2567918663	0
X	35641885	44552356	290	2576829134	0
X	44552356	53462827	291	2585739605	0
X	53462827	62373298	292	2594650076	0
X	62373298	71283769	293	2603560547	0
X	71283769	80194240	294	2612471018	0
X	80194240	88654063	295	2621381489	0
Y	1	8910472	296	2629841313	2629841313
Y	8910472	17820943	297	2638751784	0
Y	17820943	26731414	298	2647662255	0
Y	26731414	35641885	299	2656572726	0
Y	35641885	43300182	300	2665483197	0
