Chromosome	Start	End	Bin	Absolute	ChromoStart
V	2005441	2339681	191	63634706	0
V	2339681	2673921	192	63968946	0
V	2673921	3008161	193	64303186	0
V	3008161	3342401	194	64637426	0
V	3342401	3676641	195	64971666	0
V	3676641	4010881	196	65305906	0
V	4010881	4345121	197	65640146	0
V	4345121	4679361	198	65974386	0
V	4679361	5013601	199	66308626	0
V	5013601	5347841	200	66642866	0
V	5347841	5682081	201	66977106	0
V	5682081	6016321	202	67311346	0
V	6016321	6350561	203	67645586	0
V	6350561	6684801	204	67979826	0
V	6684801	7019041	205	68314066	0
V	7019041	7353281	206	68648306	0
V	7353281	7687521	207	68982546	0
V	7687521	8021761	208	69316786	0
V	8021761	8356001	209	69651026	0
V	8356001	8690241	210	69985266	0
V	8690241	9024481	211	70319506	0
V	9024481	9358721	212	70653746	0
V	9358721	9692961	213	70987986	0
V	9692961	10027201	214	71322226	0
V	10027201	10361441	215	71656466	0
V	10361441	10695681	216	71990706	0
V	10695681	11029921	217	72324946	0
V	11029921	11364161	218	72659186	0
V	11364161	11698401	219	72993426	0
V	11698401	12032641	220	73327666	0
V	12032641	12366881	221	73661906	0
V	12366881	12701121	222	73996146	0
V	12701121	13035361	223	74330386	0
V	13035361	13369601	224	74664626	0
V	13369601	13703841	225	74998866	0
V	13703841	14038081	226	75333106	0
V	14038081	14372321	227	75667346	0
V	14372321	14706561	228	76001586	0
V	14706561	15040801	229	76335826	0
V	15040801	15375041	230	76670066	0
V	15375041	15709281	231	77004306	0
V	15709281	16043521	232	77338546	0
V	16043521	16377761	233	77672786	0
V	16377761	16712001	234	78007026	0
V	16712001	17046241	235	78341266	0
V	17046241	17380481	236	78675506	0
V	17380481	17714721	237	79009746	0
V	17714721	18048961	238	79343986	0
V	18048961	18383201	239	79678226	0
V	18383201	18717441	240	80012466	0
V	18717441	19051681	241	80346706	0
V	19051681	19385921	242	80680946	0
V	19385921	19720161	243	81015186	0
V	19720161	20054401	244	81349426	0
V	20054401	20388641	245	81683666	0
V	20388641	20722881	246	82017906	0
V	20722881	20924150	247	82352146	0
X	1	334241	248	82553416	82553416
X	334241	668481	249	82887656	0
X	668481	1002721	250	83221896	0
X	1002721	1336961	251	83556136	0
X	1336961	1671201	252	83890376	0
X	1671201	2005441	253	84224616	0
X	2005441	2339681	254	84558856	0
X	2339681	2673921	255	84893096	0
X	2673921	3008161	256	85227336	0
X	3008161	3342401	257	85561576	0
X	3342401	3676641	258	85895816	0
X	3676641	4010881	259	86230056	0
X	4010881	4345121	260	86564296	0
X	4345121	4679361	261	86898536	0
X	4679361	5013601	262	87232776	0
X	5013601	5347841	263	87567016	0
X	5347841	5682081	264	87901256	0
X	5682081	6016321	265	88235496	0
X	6016321	6350561	266	88569736	0
X	6350561	6684801	267	88903976	0
X	6684801	7019041	268	89238216	0
X	7019041	7353281	269	89572456	0
X	7353281	7687521	270	89906696	0
X	7687521	8021761	271	90240936	0
X	8021761	8356001	272	90575176	0
X	8356001	8690241	273	90909416	0
X	8690241	9024481	274	91243656	0
X	9024481	9358721	275	91577896	0
X	9358721	9692961	276	91912136	0
X	9692961	10027201	277	92246376	0
X	10027201	10361441	278	92580616	0
X	10361441	10695681	279	92914856	0
X	10695681	11029921	280	93249096	0
X	11029921	11364161	281	93583336	0
X	11364161	11698401	282	93917576	0
X	11698401	12032641	283	94251816	0
X	12032641	12366881	284	94586056	0
X	12366881	12701121	285	94920296	0
X	12701121	13035361	286	95254536	0
X	13035361	13369601	287	95588776	0
X	13369601	13703841	288	95923016	0
X	13703841	14038081	289	96257256	0
X	14038081	14372321	290	96591496	0
X	14372321	14706561	291	96925736	0
X	14706561	15040801	292	97259976	0
X	15040801	15375041	293	97594216	0
X	15375041	15709281	294	97928456	0
X	15709281	16043521	295	98262696	0
X	16043521	16377761	296	98596936	0
X	16377761	16712001	297	98931176	0
X	16712001	17046241	298	99265416	0
X	17046241	17380481	299	99599656	0
X	17380481	17718867	300	99933896	0
