Chromosome	Start	End	Bin	Absolute	ChromoStart
1	183889806	187233257	56	183889806	0
1	187233257	190576708	57	187233257	0
1	190576708	195276751	58	190576708	0
2	1	3343452	59	195276752	195276752
2	3343452	6686903	60	198620203	0
2	6686903	10030354	61	201963654	0
2	10030354	13373805	62	205307105	0
2	13373805	16717256	63	208650556	0
2	16717256	20060707	64	211994007	0
2	20060707	23404158	65	215337458	0
2	23404158	26747609	66	218680909	0
2	26747609	30091060	67	222024360	0
2	30091060	33434511	68	225367811	0
2	33434511	36777962	69	228711262	0
2	36777962	40121413	70	232054713	0
2	40121413	43464864	71	235398164	0
2	43464864	46808315	72	238741615	0
2	46808315	50151766	73	242085066	0
2	50151766	53495217	74	245428517	0
2	53495217	56838668	75	248771968	0
2	56838668	60182119	76	252115419	0
2	60182119	63525570	77	255458870	0
2	63525570	66869021	78	258802321	0
2	66869021	70212472	79	262145772	0
2	70212472	73555923	80	265489223	0
2	73555923	76899374	81	268832674	0
2	76899374	80242825	82	272176125	0
2	80242825	83586276	83	275519576	0
2	83586276	86929727	84	278863027	0
2	86929727	90273178	85	282206478	0
2	90273178	93616629	86	285549929	0
2	93616629	96960080	87	288893380	0
2	96960080	100303531	88	292236831	0
2	100303531	103646982	89	295580282	0
2	103646982	106990433	90	298923733	0
2	106990433	110333884	91	302267184	0
2	110333884	113677335	92	305610635	0
2	113677335	117020786	93	308954086	0
2	117020786	120364237	94	312297537	0
2	120364237	123707688	95	315640988	0
2	123707688	127051139	96	318984439	0
2	127051139	130394590	97	322327890	0
2	130394590	133738041	98	325671341	0
2	133738041	137081492	99	329014792	0
2	137081492	140424943	100	332358243	0
2	140424943	143768394	101	335701694	0
2	143768394	148809763	102	339045145	0
3	1	3343452	103	344086515	344086515
3	3343452	6686903	104	347429966	0
3	6686903	10030354	105	350773417	0
3	10030354	13373805	106	354116868	0
3	13373805	16717256	107	357460319	0
3	16717256	20060707	108	360803770	0
3	20060707	23404158	109	364147221	0
3	23404158	26747609	110	367490672	0
3	26747609	30091060	111	370834123	0
3	30091060	33434511	112	374177574	0
3	33434511	36777962	113	377521025	0
3	36777962	40121413	114	380864476	0
3	40121413	43464864	115	384207927	0
3	43464864	46808315	116	387551378	0
3	46808315	50151766	117	390894829	0
3	50151766	53495217	118	394238280	0
3	53495217	56838668	119	397581731	0
3	56838668	60182119	120	400925182	0
3	60182119	63525570	121	404268633	0
3	63525570	66869021	122	407612084	0
3	66869021	70212472	123	410955535	0
3	70212472	73555923	124	414298986	0
3	73555923	76899374	125	417642437	0
3	76899374	80242825	126	420985888	0
3	80242825	83586276	127	424329339	0
3	83586276	86929727	128	427672790	0
3	86929727	90273178	129	431016241	0
3	90273178	93616629	130	434359692	0
3	93616629	96960080	131	437703143	0
3	96960080	100303531	132	441046594	0
3	100303531	103646982	133	444390045	0
3	103646982	106990433	134	447733496	0
3	106990433	110447802	135	451076947	0
4	1	3343452	136	454534317	454534317
4	3343452	6686903	137	457877768	0
4	6686903	10030354	138	461221219	0
4	10030354	13373805	139	464564670	0
4	13373805	16717256	140	467908121	0
4	16717256	20060707	141	471251572	0
4	20060707	23404158	142	474595023	0
4	23404158	26747609	143	477938474	0
4	26747609	30091060	144	481281925	0
4	30091060	33434511	145	484625376	0
4	33434511	36777962	146	487968827	0
4	36777962	40121413	147	491312278	0
4	40121413	43464864	148	494655729	0
4	43464864	46808315	149	497999180	0
4	46808315	50151766	150	501342631	0
4	50151766	53495217	151	504686082	0
4	53495217	56838668	152	508029533	0
4	56838668	60182119	153	511372984	0
4	60182119	63525570	154	514716435	0
4	63525570	66869021	155	518059886	0
4	66869021	70212472	156	521403337	0
4	70212472	73555923	157	524746788	0
4	73555923	76899374	158	528090239	0
4	76899374	80242825	159	531433690	0
4	80242825	83586276	160	534777141	0
4	83586276	86929727	161	538120592	0
4	86929727	90216836	162	541464043	0
5	1	3343452	163	544751153	544751153
5	3343452	6686903	164	548094604	0
5	6686903	10030354	165	551438055	0
5	10030354	13373805	166	554781506	0
5	13373805	16717256	167	558124957	0
5	16717256	20060707	168	561468408	0
5	20060707	23404158	169	564811859	0
5	23404158	26747609	170	568155310	0
5	26747609	30091060	171	571498761	0
5	30091060	33434511	172	574842212	0
5	33434511	36777962	173	578185663	0
5	36777962	40121413	174	581529114	0
5	40121413	43464864	175	584872565	0
5	43464864	46808315	176	588216016	0
5	46808315	50151766	177	591559467	0
5	50151766	53495217	178	594902918	0
5	53495217	56838668	179	598246369	0
5	56838668	59580362	180	601589820	0
6	1	3343452	181	604331515	604331515
6	3343452	6686903	182	607674966	0
6	6686903	10030354	183	611018417	0
6	10030354	13373805	184	614361868	0
6	13373805	16717256	185	617705319	0
6	16717256	20060707	186	621048770	0
6	20060707	23404158	187	624392221	0
6	23404158	26747609	188	627735672	0
6	26747609	30091060	189	631079123	0
6	30091060	34951655	190	634422574	0
7	1	3343452	191	639283170	639283170
7	3343452	6686903	192	642626621	0
7	6686903	10030354	193	645970072	0
7	10030354	13373805	194	649313523	0
7	13373805	16717256	195	652656974	0
7	16717256	20060707	196	656000425	0
7	20060707	23404158	197	659343876	0
7	23404158	26747609	198	662687327	0
7	26747609	30091060	199	666030778	0
7	30091060	33434511	200	669374229	0
7	33434511	36245041	201	672717680	0
8	1	3343452	202	675528211	675528211
8	3343452	6686903	203	678871662	0
8	6686903	10030354	204	682215113	0
8	10030354	13373805	205	685558564	0
8	13373805	16717256	206	688902015	0
8	16717256	20060707	207	692245466	0
8	20060707	23404158	208	695588917	0
8	23404158	26747609	209	698932368	0
8	26747609	28767245	210	702275819	0
9	1	3343452	211	704295456	704295456
9	3343452	6686903	212	707638907	0
9	6686903	10030354	213	710982358	0
9	10030354	13373805	214	714325809	0
9	13373805	16717256	215	717669260	0
9	16717256	20060707	216	721012711	0
9	20060707	23441681	217	724356162	0
10	1	3343452	218	727737137	727737137
10	3343452	6686903	219	731080588	0
10	6686903	10030354	220	734424039	0
10	10030354	13373805	221	737767490	0
10	13373805	16717256	222	741110941	0
10	16717256	19911090	223	744454392	0
11	1	3343452	224	747648227	747648227
11	3343452	6686903	225	750991678	0
11	6686903	10030354	226	754335129	0
11	10030354	13373805	227	757678580	0
11	13373805	16717256	228	761022031	0
11	16717256	19401080	229	764365482	0
12	1	3343452	230	767049307	767049307
12	3343452	6686903	231	770392758	0
12	6686903	10030354	232	773736209	0
12	10030354	13373805	233	777079660	0
12	13373805	16717256	234	780423111	0
12	16717256	19897012	235	783766562	0
13	1	3343452	236	786946319	786946319
13	3343452	6686903	237	790289770	0
13	6686903	10030354	238	793633221	0
13	10030354	13373805	239	796976672	0
13	13373805	17760036	240	800320123	0
14	1	3343452	241	804706355	804706355
14	3343452	6686903	242	808049806	0
14	6686903	10030354	243	811393257	0
14	10030354	13373805	244	814736708	0
14	13373805	15161806	245	818080159	0
15	1	3343452	246	819868161	819868161
15	3343452	6686903	247	823211612	0
15	6686903	10030354	248	826555063	0
15	10030354	12656804	249	829898514	0
17	1	3343452	250	832524965	832524965
17	3343452	6686903	251	835868416	0
17	6686903	10454151	252	839211867	0
18	1	3343452	253	842979116	842979116
18	3343452	6686903	254	846322567	0
18	6686903	11219876	255	849666018	0
19	1	3343452	256	854198992	854198992
19	3343452	6686903	257	857542443	0
19	6686903	9983395	258	860885894	0
20	1	3343452	259	864182387	864182387
20	3343452	6686903	260	867525838	0
20	6686903	10030354	261	870869289	0
20	10030354	14302602	262	874212740	0
21	1	3343452	263	878484989	878484989
21	3343452	6802779	264	881828440	0
22	1	4081098	265	885287768	885287768
23	1	3343452	266	889368866	889368866
23	3343452	5723240	267	892712317	0
24	1	3343452	268	895092106	895092106
24	3343452	6323282	269	898435557	0
25	1	2191140	270	901415388	901415388
26	1	3343452	271	903606528	903606528
26	3343452	5329986	272	906949979	0
27	1	3343452	273	908936514	908936514
27	3343452	5209286	274	912279965	0
28	1	4742628	275	914145800	914145800
Z	1	3343452	276	918888428	918888428
Z	3343452	6686903	277	922231879	0
Z	6686903	10030354	278	925575330	0
Z	10030354	13373805	279	928918781	0
Z	13373805	16717256	280	932262232	0
Z	16717256	20060707	281	935605683	0
Z	20060707	23404158	282	938949134	0
Z	23404158	26747609	283	942292585	0
Z	26747609	30091060	284	945636036	0
Z	30091060	33434511	285	948979487	0
Z	33434511	36777962	286	952322938	0
Z	36777962	40121413	287	955666389	0
Z	40121413	43464864	288	959009840	0
Z	43464864	46808315	289	962353291	0
Z	46808315	50151766	290	965696742	0
Z	50151766	53495217	291	969040193	0
Z	53495217	56838668	292	972383644	0
Z	56838668	60182119	293	975727095	0
Z	60182119	63525570	294	979070546	0
Z	63525570	66869021	295	982413997	0
Z	66869021	70212472	296	985757448	0
Z	70212472	73555923	297	989100899	0
Z	73555923	76899374	298	992444350	0
Z	76899374	80242825	299	995787801	0
Z	80242825	82363670	300	999131252	0
