Chromosome	Start	End	Bin	Absolute	ChromoStart
4	44955043	52447550	77	569829220	0
4	52447550	59940057	78	577321727	0
4	59940057	67432564	79	584814234	0
4	67432564	74925071	80	592306741	0
4	74925071	82417578	81	599799248	0
4	82417578	91394101	82	607291755	0
5	1	7492508	83	616268279	616268279
5	7492508	14985015	84	623760786	0
5	14985015	22477522	85	631253293	0
5	22477522	29970029	86	638745800	0
5	29970029	37992212	87	646238307	0
6	1	7492508	88	654260491	654260491
6	7492508	14985015	89	661752998	0
6	14985015	22477522	90	669245505	0
6	22477522	27502588	91	676738012	0
7	1	7492508	92	681763079	681763079
7	7492508	14985015	93	689255586	0
7	14985015	22477522	94	696748093	0
7	22477522	29970029	95	704240600	0
7	29970029	37462536	96	711733107	0
7	37462536	44955043	97	719225614	0
7	44955043	52447550	98	726718121	0
7	52447550	59940057	99	734210628	0
7	59940057	67432564	100	741703135	0
7	67432564	74925071	101	749195642	0
7	74925071	82417578	102	756688149	0
7	82417578	89910085	103	764180656	0
7	89910085	97402592	104	771673163	0
7	97402592	104895099	105	779165670	0
7	104895099	112387606	106	786658177	0
7	112387606	119880113	107	794150684	0
7	119880113	127372620	108	801643191	0
7	127372620	134865127	109	809135698	0
7	134865127	142357634	110	816628205	0
7	142357634	149850141	111	824120712	0
7	149850141	157342648	112	831613219	0
7	157342648	164835155	113	839105726	0
7	164835155	173684460	114	846598233	0
8	1	7492508	115	855447539	855447539
8	7492508	14985015	116	862940046	0
8	14985015	22477522	117	870432553	0
8	22477522	29970029	118	877925060	0
8	29970029	37462536	119	885417567	0
8	37462536	44955043	120	892910074	0
8	44955043	52447550	121	900402581	0
8	52447550	59940057	122	907895088	0
8	59940057	67432564	123	915387595	0
8	67432564	74925071	124	922880102	0
8	74925071	82417578	125	930372609	0
8	82417578	89910085	126	937865116	0
8	89910085	97402592	127	945357623	0
8	97402592	104895099	128	952850130	0
8	104895099	111795808	129	960342637	0
9	1	7492508	130	967243347	967243347
9	7492508	14985015	131	974735854	0
9	14985015	22477522	132	982228361	0
9	22477522	29970029	133	989720868	0
9	29970029	37462536	134	997213375	0
9	37462536	44955043	135	1004705882	0
9	44955043	52447550	136	1012198389	0
9	52447550	59940057	137	1019690896	0
9	59940057	67432564	138	1027183403	0
9	67432564	74925071	139	1034675910	0
9	74925071	82417578	140	1042168417	0
9	82417578	89910085	141	1049660924	0
9	89910085	97402592	142	1057153431	0
9	97402592	104895099	143	1064645938	0
9	104895099	112387606	144	1072138445	0
9	112387606	116251908	145	1079630952	0
10	1	7492508	146	1083495255	1083495255
10	7492508	14985015	147	1090987762	0
10	14985015	22477522	148	1098480269	0
10	22477522	29970029	149	1105972776	0
10	29970029	37462536	150	1113465283	0
10	37462536	47997242	151	1120957790	0
11	1	7492508	152	1131492497	1131492497
11	7492508	14985015	153	1138985004	0
11	14985015	22477522	154	1146477511	0
11	22477522	29970029	155	1153970018	0
11	29970029	37462536	156	1161462525	0
11	37462536	44955043	157	1168955032	0
11	44955043	52447550	158	1176447539	0
11	52447550	59940057	159	1183940046	0
11	59940057	67432564	160	1191432553	0
11	67432564	74925071	161	1198925060	0
11	74925071	82417578	162	1206417567	0
11	82417578	87554215	163	1213910074	0
12	1	7492508	164	1219046712	1219046712
12	7492508	14985015	165	1226539219	0
12	14985015	22477522	166	1234031726	0
12	22477522	29970029	167	1241524233	0
12	29970029	37462536	168	1249016740	0
12	37462536	44955043	169	1256509247	0
12	44955043	52447550	170	1264001754	0
12	52447550	59940057	171	1271494261	0
12	59940057	67432564	172	1278986768	0
12	67432564	74925071	173	1286479275	0
12	74925071	82417578	174	1293971782	0
12	82417578	89910085	175	1301464289	0
12	89910085	97402592	176	1308956796	0
12	97402592	104895099	177	1316449303	0
12	104895099	112387606	178	1323941810	0
12	112387606	119880113	179	1331434317	0
12	119880113	127372620	180	1338926824	0
12	127372620	134865127	181	1346419331	0
12	134865127	142357634	182	1353911838	0
12	142357634	149850141	183	1361404345	0
12	149850141	155355396	184	1368896852	0
13	1	7492508	185	1374402108	1374402108
13	7492508	14985015	186	1381894615	0
13	14985015	22477522	187	1389387122	0
13	22477522	29970029	188	1396879629	0
13	29970029	37462536	189	1404372136	0
13	37462536	44955043	190	1411864643	0
13	44955043	52447550	191	1419357150	0
13	52447550	59940057	192	1426849657	0
13	59940057	67432564	193	1434342164	0
13	67432564	74925071	194	1441834671	0
13	74925071	82417578	195	1449327178	0
13	82417578	89910085	196	1456819685	0
13	89910085	97402592	197	1464312192	0
13	97402592	104895099	198	1471804699	0
13	104895099	112387606	199	1479297206	0
13	112387606	119880113	200	1486789713	0
13	119880113	127372620	201	1494282220	0
13	127372620	134865127	202	1501774727	0
13	134865127	143360833	203	1509267234	0
14	1	7492508	204	1517762941	1517762941
14	7492508	14985015	205	1525255448	0
14	14985015	22477522	206	1532747955	0
14	22477522	29970029	207	1540240462	0
14	29970029	37462536	208	1547732969	0
14	37462536	44955043	209	1555225476	0
14	44955043	52447550	210	1562717983	0
14	52447550	59940057	211	1570210490	0
14	59940057	67432564	212	1577702997	0
14	67432564	74925071	213	1585195504	0
14	74925071	82417578	214	1592688011	0
14	82417578	89910085	215	1600180518	0
14	89910085	97402592	216	1607673025	0
14	97402592	104895099	217	1615165532	0
14	104895099	112387606	218	1622658039	0
14	112387606	119880113	219	1630150546	0
14	119880113	127372620	220	1637643053	0
14	127372620	134865127	221	1645135560	0
14	134865127	142357634	222	1652628067	0
14	142357634	149850141	223	1660120574	0
14	149850141	157342648	224	1667613081	0
14	157342648	163896629	225	1675105588	0
15	1	7492508	226	1681659570	1681659570
15	7492508	14985015	227	1689152077	0
15	14985015	22477522	228	1696644584	0
15	22477522	29970029	229	1704137091	0
15	29970029	37462536	230	1711629598	0
15	37462536	44955043	231	1719122105	0
15	44955043	52447550	232	1726614612	0
15	52447550	59940057	233	1734107119	0
15	59940057	67432564	234	1741599626	0
15	67432564	74925071	235	1749092133	0
15	74925071	82417578	236	1756584640	0
15	82417578	89910085	237	1764077147	0
15	89910085	97402592	238	1771569654	0
15	97402592	104895099	239	1779062161	0
15	104895099	109054053	240	1786554668	0
16	1	7492508	241	1790713623	1790713623
16	7492508	14985015	242	1798206130	0
16	14985015	22477522	243	1805698637	0
16	22477522	29970029	244	1813191144	0
16	29970029	37462536	245	1820683651	0
16	37462536	44955043	246	1828176158	0
16	44955043	52447550	247	1835668665	0
16	52447550	59940057	248	1843161172	0
16	59940057	67432564	249	1850653679	0
16	67432564	74925071	250	1858146186	0
16	74925071	84478946	251	1865638693	0
17	1	7492508	252	1875192569	1875192569
17	7492508	14985015	253	1882685076	0
17	14985015	22477522	254	1890177583	0
17	22477522	29970029	255	1897670090	0
17	29970029	37462536	256	1905162597	0
17	37462536	44955043	257	1912655104	0
17	44955043	52447550	258	1920147611	0
17	52447550	59940057	259	1927640118	0
17	59940057	67432564	260	1935132625	0
17	67432564	74925071	261	1942625132	0
17	74925071	85008468	262	1950117639	0
18	1	7492508	263	1960201037	1960201037
18	7492508	14985015	264	1967693544	0
18	14985015	22477522	265	1975186051	0
18	22477522	29970029	266	1982678558	0
18	29970029	37462536	267	1990171065	0
18	37462536	44955043	268	1997663572	0
18	44955043	52447550	269	2005156079	0
18	52447550	59940057	270	2012648586	0
18	59940057	69800737	271	2020141093	0
19	1	7492508	272	2030001774	2030001774
19	7492508	14985015	273	2037494281	0
19	14985015	22477522	274	2044986788	0
19	22477522	29970029	275	2052479295	0
19	29970029	37462536	276	2059971802	0
19	37462536	44955043	277	2067464309	0
19	44955043	52447550	278	2074956816	0
19	52447550	57279967	279	2082449323	0
20	1	7492508	280	2087281741	2087281741
20	7492508	14985015	281	2094774248	0
20	14985015	22477522	282	2102266755	0
20	22477522	33191333	283	2109759262	0
21	1	7492508	284	2120473074	2120473074
21	7492508	15578277	285	2127965581	0
X	1	7492508	286	2136051351	2136051351
X	7492508	14985015	287	2143543858	0
X	14985015	22477522	288	2151036365	0
X	22477522	29970029	289	2158528872	0
X	29970029	37462536	290	2166021379	0
X	37462536	44955043	291	2173513886	0
X	44955043	52447550	292	2181006393	0
X	52447550	59940057	293	2188498900	0
X	59940057	67432564	294	2195991407	0
X	67432564	74925071	295	2203483914	0
X	74925071	82417578	296	2210976421	0
X	82417578	89910085	297	2218468928	0
X	89910085	97402592	298	2225961435	0
X	97402592	104895099	299	2233453942	0
X	104895099	111700776	300	2240946449	0
