Chromosome	Start	End	Bin	Absolute	ChromoStart
24	22617251	27140701	288	1297205269	0
24	27140701	31664151	289	1301728719	0
24	31664151	36187601	290	1306252169	0
24	36187601	40711051	291	1310775619	0
24	40711051	43947581	292	1315299069	0
25	1	4523451	293	1318535600	1318535600
25	4523451	9046901	294	1323059050	0
25	9046901	13570351	295	1327582500	0
25	13570351	18093801	296	1332105950	0
25	18093801	22617251	297	1336629400	0
25	22617251	27140701	298	1341152850	0
25	27140701	31664151	299	1345676300	0
25	31664151	38499473	300	1350199750	0
