Chromosome	Start	End	Bin	Absolute	ChromoStart
8	15780357	23670535	107	833467015	0
8	23670535	31560713	108	841357193	0
8	31560713	39450891	109	849247371	0
8	39450891	47341069	110	857137549	0
8	47341069	55231247	111	865027727	0
8	55231247	63121425	112	872917905	0
8	63121425	71011603	113	880808083	0
8	71011603	78901781	114	888698261	0
8	78901781	86791959	115	896588439	0
8	86791959	94057674	116	904478617	0
9	1	7890179	117	911744333	911744333
9	7890179	15780357	118	919634511	0
9	15780357	23670535	119	927524689	0
9	23670535	31560713	120	935414867	0
9	31560713	39450891	121	943305045	0
9	39450891	47341069	122	951195223	0
9	47341069	55231247	123	959085401	0
9	55231247	63121425	124	966975579	0
9	63121425	71011603	125	974865757	0
9	71011603	78901781	126	982755935	0
9	78901781	83561423	127	990646113	0
10	1	7890179	128	995305756	995305756
10	7890179	15780357	129	1003195934	0
10	15780357	23670535	130	1011086112	0
10	23670535	31560713	131	1018976290	0
10	31560713	39450891	132	1026866468	0
10	39450891	47341069	133	1034756646	0
10	47341069	55231247	134	1042646824	0
10	55231247	63121425	135	1050537002	0
10	63121425	71011603	136	1058427180	0
10	71011603	78901781	137	1066317358	0
10	78901781	83980605	138	1074207536	0
11	1	7890179	139	1079286361	1079286361
11	7890179	15780357	140	1087176539	0
11	15780357	23670535	141	1095066717	0
11	23670535	31560713	142	1102956895	0
11	31560713	39450891	143	1110847073	0
11	39450891	47341069	144	1118737251	0
11	47341069	55231247	145	1126627429	0
11	55231247	61308212	146	1134517607	0
12	1	7890179	147	1140594573	1140594573
12	7890179	15780357	148	1148484751	0
12	15780357	23670535	149	1156374929	0
12	23670535	33091232	150	1164265107	0
13	1	7890179	151	1173685805	1173685805
13	7890179	15780357	152	1181575983	0
13	15780357	23670535	153	1189466161	0
13	23670535	31560713	154	1197356339	0
13	31560713	42578168	155	1205246517	0
14	1	7890179	156	1216263973	1216263973
14	7890179	15780357	157	1224154151	0
14	15780357	23670535	158	1232044329	0
14	23670535	31560713	159	1239934507	0
14	31560713	39450891	160	1247824685	0
14	39450891	47341069	161	1255714863	0
14	47341069	55231247	162	1263605041	0
14	55231247	63121425	163	1271495219	0
14	63121425	71011603	164	1279385397	0
14	71011603	78901781	165	1287275575	0
14	78901781	86791959	166	1295165753	0
14	86791959	93904895	167	1303055931	0
15	1	7890179	168	1310168868	1310168868
15	7890179	15780357	169	1318059046	0
15	15780357	23670535	170	1325949224	0
15	23670535	31560713	171	1333839402	0
15	31560713	39450891	172	1341729580	0
15	39450891	47341069	173	1349619758	0
15	47341069	55231247	174	1357509936	0
15	55231247	63121425	175	1365400114	0
15	63121425	71011603	176	1373290292	0
15	71011603	78901781	177	1381180470	0
15	78901781	86791959	178	1389070648	0
15	86791959	91571449	179	1396960826	0
16	1	7890179	180	1401740317	1401740317
16	7890179	15780357	181	1409630495	0
16	15780357	23670535	182	1417520673	0
16	23670535	31560713	183	1425410851	0
16	31560713	39450891	184	1433301029	0
16	39450891	47341069	185	1441191207	0
16	47341069	55231247	186	1449081385	0
16	55231247	63121425	187	1456971563	0
16	63121425	71011603	188	1464861741	0
16	71011603	78901781	189	1472751919	0
16	78901781	87365406	190	1480642097	0
17	1	7890179	191	1489105723	1489105723
17	7890179	15780357	192	1496995901	0
17	15780357	23670535	193	1504886079	0
17	23670535	31560713	194	1512776257	0
17	31560713	39450891	195	1520666435	0
17	39450891	47341069	196	1528556613	0
17	47341069	55231247	197	1536446791	0
17	55231247	63121425	198	1544336969	0
17	63121425	71011603	199	1552227147	0
17	71011603	80757908	200	1560117325	0
18	1	7890179	201	1569863631	1569863631
18	7890179	15780357	202	1577753809	0
18	15780357	23670535	203	1585643987	0
18	23670535	31560713	204	1593534165	0
18	31560713	39450891	205	1601424343	0
18	39450891	47341069	206	1609314521	0
18	47341069	55231247	207	1617204699	0
18	55231247	63121425	208	1625094877	0
18	63121425	71011603	209	1632985055	0
18	71011603	82527542	210	1640875233	0
19	1	7890179	211	1652391173	1652391173
19	7890179	15780357	212	1660281351	0
19	15780357	23670535	213	1668171529	0
19	23670535	31560713	214	1676061707	0
19	31560713	39450891	215	1683951885	0
19	39450891	47341069	216	1691842063	0
19	47341069	55231247	217	1699732241	0
19	55231247	59975222	218	1707622419	0
20	1	7890179	219	1712366395	1712366395
20	7890179	15780357	220	1720256573	0
20	15780357	23670535	221	1728146751	0
20	23670535	31560713	222	1736036929	0
20	31560713	39450891	223	1743927107	0
20	39450891	47341069	224	1751817285	0
20	47341069	55231247	225	1759707463	0
20	55231247	64166203	226	1767597641	0
21	1	7890179	227	1776532598	1776532598
21	7890179	15780357	228	1784422776	0
21	15780357	23670535	229	1792312954	0
21	23670535	31560713	230	1800203132	0
21	31560713	39450891	231	1808093310	0
21	39450891	47341069	232	1815983488	0
21	47341069	57723303	233	1823873666	0
22	1	7890179	234	1834255901	1834255901
22	7890179	15780357	235	1842146079	0
22	15780357	23670535	236	1850036257	0
22	23670535	31560713	237	1857926435	0
22	31560713	39450891	238	1865816613	0
22	39450891	49946798	239	1873706791	0
23	1	7890179	240	1884202699	1884202699
23	7890179	15780357	241	1892092877	0
23	15780357	23670535	242	1899983055	0
23	23670535	31560713	243	1907873233	0
23	31560713	39450891	244	1915763411	0
23	39450891	47341069	245	1923653589	0
23	47341069	55726281	246	1931543767	0
24	1	7890179	247	1939928980	1939928980
24	7890179	15780357	248	1947819158	0
24	15780357	23670535	249	1955709336	0
24	23670535	31560713	250	1963599514	0
24	31560713	39450891	251	1971489692	0
24	39450891	46749901	252	1979379870	0
25	1	7890179	253	1986678881	1986678881
25	7890179	15780357	254	1994569059	0
25	15780357	23670535	255	2002459237	0
25	23670535	31560713	256	2010349415	0
25	31560713	39536965	257	2018239593	0
26	1	7890179	258	2026215846	2026215846
26	7890179	15780357	259	2034106024	0
26	15780357	23670535	260	2041996202	0
26	23670535	31560713	261	2049886380	0
26	31560713	41866178	262	2057776558	0
27	1	7890179	263	2068082024	2068082024
27	7890179	15780357	264	2075972202	0
27	15780357	23670535	265	2083862380	0
27	23670535	31560713	266	2091752558	0
27	31560713	39960075	267	2099642736	0
28	1	7890179	268	2108042099	2108042099
28	7890179	15780357	269	2115932277	0
28	15780357	23670535	270	2123822455	0
28	23670535	31560713	271	2131712633	0
28	31560713	39450891	272	2139602811	0
28	39450891	46177340	273	2147492989	0
29	1	7890179	274	2154219439	2154219439
29	7890179	15780357	275	2162109617	0
29	15780357	23670535	276	2169999795	0
29	23670535	33672926	277	2177889973	0
30	1	7890179	278	2187892365	2187892365
30	7890179	15780357	279	2195782543	0
30	15780357	23670535	280	2203672721	0
30	23670535	30062386	281	2211562899	0
31	1	7890179	282	2217954751	2217954751
31	7890179	15780357	283	2225844929	0
31	15780357	24984651	284	2233735107	0
X	1	7890179	285	2242939402	2242939402
X	7890179	15780357	286	2250829580	0
X	15780357	23670535	287	2258719758	0
X	23670535	31560713	288	2266609936	0
X	31560713	39450891	289	2274500114	0
X	39450891	47341069	290	2282390292	0
X	47341069	55231247	291	2290280470	0
X	55231247	63121425	292	2298170648	0
X	63121425	71011603	293	2306060826	0
X	71011603	78901781	294	2313951004	0
X	78901781	86791959	295	2321841182	0
X	86791959	94682137	296	2329731360	0
X	94682137	102572315	297	2337621538	0
X	102572315	110462493	298	2345511716	0
X	110462493	118352671	299	2353401894	0
X	118352671	124114078	300	2361292072	0
