Chromosome	Start	End	Bin	Absolute	ChromoStart
18	31035117	38793896	173	1330714480	0
18	38793896	46552675	174	1338473259	0
18	46552675	55844846	175	1346232038	0
19	1	7758780	176	1355524210	1355524210
19	7758780	15517559	177	1363282989	0
19	15517559	23276338	178	1371041768	0
19	23276338	31035117	179	1378800547	0
19	31035117	38793896	180	1386559326	0
19	38793896	46552675	181	1394318105	0
19	46552675	53741615	182	1402076884	0
20	1	7758780	183	1409265825	1409265825
20	7758780	15517559	184	1417024604	0
20	15517559	23276338	185	1424783383	0
20	23276338	31035117	186	1432542162	0
20	31035117	38793896	187	1440300941	0
20	38793896	46552675	188	1448059720	0
20	46552675	54311454	189	1455818499	0
20	54311454	58134057	190	1463577278	0
21	1	7758780	191	1467399882	1467399882
21	7758780	15517559	192	1475158661	0
21	15517559	23276338	193	1482917440	0
21	23276338	31035117	194	1490676219	0
21	31035117	38793896	195	1498434998	0
21	38793896	46552675	196	1506193777	0
21	46552675	50858624	197	1513952556	0
22	1	7758780	198	1518258506	1518258506
22	7758780	15517559	199	1526017285	0
22	15517559	23276338	200	1533776064	0
22	23276338	31035117	201	1541534843	0
22	31035117	38793896	202	1549293622	0
22	38793896	46552675	203	1557052401	0
22	46552675	54311454	204	1564811180	0
22	54311454	61439935	205	1572569959	0
23	1	7758780	206	1579698441	1579698441
23	7758780	15517559	207	1587457220	0
23	15517559	23276338	208	1595215999	0
23	23276338	31035117	209	1602974778	0
23	31035117	38793896	210	1610733557	0
23	38793896	46552675	211	1618492336	0
23	46552675	52294481	212	1626251115	0
24	1	7758780	213	1631992922	1631992922
24	7758780	15517559	214	1639751701	0
24	15517559	23276338	215	1647510480	0
24	23276338	31035117	216	1655269259	0
24	31035117	38793896	217	1663028038	0
24	38793896	47698780	218	1670786817	0
25	1	7758780	219	1679691702	1679691702
25	7758780	15517559	220	1687450481	0
25	15517559	23276338	221	1695209260	0
25	23276338	31035117	222	1702968039	0
25	31035117	38793896	223	1710726818	0
25	38793896	46552675	224	1718485597	0
25	46552675	51628934	225	1726244376	0
26	1	7758780	226	1731320636	1731320636
26	7758780	15517559	227	1739079415	0
26	15517559	23276338	228	1746838194	0
26	23276338	31035117	229	1754596973	0
26	31035117	38964691	230	1762355752	0
27	1	7758780	231	1770285327	1770285327
27	7758780	15517559	232	1778044106	0
27	15517559	23276338	233	1785802885	0
27	23276338	31035117	234	1793561664	0
27	31035117	38793896	235	1801320443	0
27	38793896	45876711	236	1809079222	0
28	1	7758780	237	1816162038	1816162038
28	7758780	15517559	238	1823920817	0
28	15517559	23276338	239	1831679596	0
28	23276338	31035117	240	1839438375	0
28	31035117	41182113	241	1847197154	0
29	1	7758780	242	1857344151	1857344151
29	7758780	15517559	243	1865102930	0
29	15517559	23276338	244	1872861709	0
29	23276338	31035117	245	1880620488	0
29	31035117	41845239	246	1888379267	0
30	1	7758780	247	1899189390	1899189390
30	7758780	15517559	248	1906948169	0
30	15517559	23276338	249	1914706948	0
30	23276338	31035117	250	1922465727	0
30	31035117	40214261	251	1930224506	0
31	1	7758780	252	1939403651	1939403651
31	7758780	15517559	253	1947162430	0
31	15517559	23276338	254	1954921209	0
31	23276338	31035117	255	1962679988	0
31	31035117	39895922	256	1970438767	0
32	1	7758780	257	1979299573	1979299573
32	7758780	15517559	258	1987058352	0
32	15517559	23276338	259	1994817131	0
32	23276338	31035117	260	2002575910	0
32	31035117	38810282	261	2010334689	0
33	1	7758780	262	2018109855	2018109855
33	7758780	15517559	263	2025868634	0
33	15517559	23276338	264	2033627413	0
33	23276338	31377068	265	2041386192	0
34	1	7758780	266	2049486923	2049486923
34	7758780	15517559	267	2057245702	0
34	15517559	23276338	268	2065004481	0
34	23276338	31035117	269	2072763260	0
34	31035117	42124432	270	2080522039	0
35	1	7758780	271	2091611355	2091611355
35	7758780	15517559	272	2099370134	0
35	15517559	26525000	273	2107128913	0
36	1	7758780	274	2118136355	2118136355
36	7758780	15517559	275	2125895134	0
36	15517559	23276338	276	2133653913	0
36	23276338	30810996	277	2141412692	0
37	1	7758780	278	2148947351	2148947351
37	7758780	15517559	279	2156706130	0
37	15517559	23276338	280	2164464909	0
37	23276338	30902992	281	2172223688	0
38	1	7758780	282	2179850343	2179850343
38	7758780	15517559	283	2187609122	0
38	15517559	23914538	284	2195367901	0
X	1	7758780	285	2203764881	2203764881
X	7758780	15517559	286	2211523660	0
X	15517559	23276338	287	2219282439	0
X	23276338	31035117	288	2227041218	0
X	31035117	38793896	289	2234799997	0
X	38793896	46552675	290	2242558776	0
X	46552675	54311454	291	2250317555	0
X	54311454	62070233	292	2258076334	0
X	62070233	69829012	293	2265835113	0
X	69829012	77587791	294	2273593892	0
X	77587791	85346570	295	2281352671	0
X	85346570	93105349	296	2289111450	0
X	93105349	100864128	297	2296870229	0
X	100864128	108622907	298	2304629008	0
X	108622907	116381686	299	2312387787	0
X	116381686	123869143	300	2320146566	0
