Chromosome	Start	End	Bin	Absolute	ChromoStart
7	77899177	86554641	130	1113315179	0
7	86554641	95210105	131	1121970643	0
7	95210105	103865569	132	1130626107	0
7	103865569	112521033	133	1139281571	0
7	112521033	121176497	134	1147937035	0
7	121176497	129831961	135	1156592499	0
7	129831961	134764512	136	1165247963	0
8	1	8655465	137	1170180515	1170180515
8	8655465	17310929	138	1178835979	0
8	17310929	25966393	139	1187491443	0
8	25966393	34621857	140	1196146907	0
8	34621857	43277321	141	1204802371	0
8	43277321	51932785	142	1213457835	0
8	51932785	60588249	143	1222113299	0
8	60588249	69243713	144	1230768763	0
8	69243713	77899177	145	1239424227	0
8	77899177	86554641	146	1248079691	0
8	86554641	95210105	147	1256735155	0
8	95210105	103865569	148	1265390619	0
8	103865569	112521033	149	1274046083	0
8	112521033	121176497	150	1282701547	0
8	121176497	129831961	151	1291357011	0
8	129831961	138487425	152	1300012475	0
8	138487425	148491827	153	1308667939	0
9	1	8655465	154	1318672342	1318672342
9	8655465	17310929	155	1327327806	0
9	17310929	25966393	156	1335983270	0
9	25966393	34621857	157	1344638734	0
9	34621857	43277321	158	1353294198	0
9	43277321	51932785	159	1361949662	0
9	51932785	60588249	160	1370605126	0
9	60588249	69243713	161	1379260590	0
9	69243713	77899177	162	1387916054	0
9	77899177	86554641	163	1396571518	0
9	86554641	95210105	164	1405226982	0
9	95210105	103865569	165	1413882446	0
9	103865569	112521033	166	1422537910	0
9	112521033	121176497	167	1431193374	0
9	121176497	129831961	168	1439848838	0
9	129831961	138487425	169	1448504302	0
9	138487425	147142889	170	1457159766	0
9	147142889	153670198	171	1465815230	0
10	1	8655465	172	1472342540	1472342540
10	8655465	17310929	173	1480998004	0
10	17310929	25966393	174	1489653468	0
10	25966393	34621857	175	1498308932	0
10	34621857	43277321	176	1506964396	0
10	43277321	51932785	177	1515619860	0
10	51932785	60588249	178	1524275324	0
10	60588249	69243713	179	1532930788	0
10	69243713	79102374	180	1541586252	0
11	1	8655465	181	1551444914	1551444914
11	8655465	17310929	182	1560100378	0
11	17310929	25966393	183	1568755842	0
11	25966393	34621857	184	1577411306	0
11	34621857	43277321	185	1586066770	0
11	43277321	51932785	186	1594722234	0
11	51932785	60588249	187	1603377698	0
11	60588249	69243713	188	1612033162	0
11	69243713	77899177	189	1620688626	0
11	77899177	87690582	190	1629344090	0
12	1	8655465	191	1639135496	1639135496
12	8655465	17310929	192	1647790960	0
12	17310929	25966393	193	1656446424	0
12	25966393	34621857	194	1665101888	0
12	34621857	43277321	195	1673757352	0
12	43277321	51932785	196	1682412816	0
12	51932785	63588572	197	1691068280	0
13	1	8655465	198	1702724068	1702724068
13	8655465	17310929	199	1711379532	0
13	17310929	25966393	200	1720034996	0
13	25966393	34621857	201	1728690460	0
13	34621857	43277321	202	1737345924	0
13	43277321	51932785	203	1746001388	0
13	51932785	60588249	204	1754656852	0
13	60588249	69243713	205	1763312316	0
13	69243713	77899177	206	1771967780	0
13	77899177	86554641	207	1780623244	0
13	86554641	95210105	208	1789278708	0
13	95210105	103865569	209	1797934172	0
13	103865569	112521033	210	1806589636	0
13	112521033	121176497	211	1815245100	0
13	121176497	129831961	212	1823900564	0
13	129831961	138487425	213	1832556028	0
13	138487425	147142889	214	1841211492	0
13	147142889	155798353	215	1849866956	0
13	155798353	164453817	216	1858522420	0
13	164453817	173109281	217	1867177884	0
13	173109281	181764745	218	1875833348	0
13	181764745	190420209	219	1884488812	0
13	190420209	199075673	220	1893144276	0
13	199075673	207731137	221	1901799740	0
13	207731137	218635235	222	1910455204	0
14	1	8655465	223	1921359303	1921359303
14	8655465	17310929	224	1930014767	0
14	17310929	25966393	225	1938670231	0
14	25966393	34621857	226	1947325695	0
14	34621857	43277321	227	1955981159	0
14	43277321	51932785	228	1964636623	0
14	51932785	60588249	229	1973292087	0
14	60588249	69243713	230	1981947551	0
14	69243713	77899177	231	1990603015	0
14	77899177	86554641	232	1999258479	0
14	86554641	95210105	233	2007913943	0
14	95210105	103865569	234	2016569407	0
14	103865569	112521033	235	2025224871	0
14	112521033	121176497	236	2033880335	0
14	121176497	129831961	237	2042535799	0
14	129831961	138487425	238	2051191263	0
14	138487425	147142889	239	2059846727	0
14	147142889	153851970	240	2068502191	0
15	1	8655465	241	2075211273	2075211273
15	8655465	17310929	242	2083866737	0
15	17310929	25966393	243	2092522201	0
15	25966393	34621857	244	2101177665	0
15	34621857	43277321	245	2109833129	0
15	43277321	51932785	246	2118488593	0
15	51932785	60588249	247	2127144057	0
15	60588249	69243713	248	2135799521	0
15	69243713	77899177	249	2144454985	0
15	77899177	86554641	250	2153110449	0
15	86554641	95210105	251	2161765913	0
15	95210105	103865569	252	2170421377	0
15	103865569	112521033	253	2179076841	0
15	112521033	121176497	254	2187732305	0
15	121176497	129831961	255	2196387769	0
15	129831961	138487425	256	2205043233	0
15	138487425	147142889	257	2213698697	0
15	147142889	157681622	258	2222354161	0
16	1	8655465	259	2232892895	2232892895
16	8655465	17310929	260	2241548359	0
16	17310929	25966393	261	2250203823	0
16	25966393	34621857	262	2258859287	0
16	34621857	43277321	263	2267514751	0
16	43277321	51932785	264	2276170215	0
16	51932785	60588249	265	2284825679	0
16	60588249	69243713	266	2293481143	0
16	69243713	77899177	267	2302136607	0
16	77899177	86898992	268	2310792071	0
17	1	8655465	269	2319791887	2319791887
17	8655465	17310929	270	2328447351	0
17	17310929	25966393	271	2337102815	0
17	25966393	34621857	272	2345758279	0
17	34621857	43277321	273	2354413743	0
17	43277321	51932785	274	2363069207	0
17	51932785	60588249	275	2371724671	0
17	60588249	69701582	276	2380380135	0
18	1	8655465	277	2389493469	2389493469
18	8655465	17310929	278	2398148933	0
18	17310929	25966393	279	2406804397	0
18	25966393	34621857	280	2415459861	0
18	34621857	43277321	281	2424115325	0
18	43277321	51932785	282	2432770789	0
18	51932785	61220072	283	2441426253	0
X	1	8655465	284	2450713541	2450713541
X	8655465	17310929	285	2459369005	0
X	17310929	25966393	286	2468024469	0
X	25966393	34621857	287	2476679933	0
X	34621857	43277321	288	2485335397	0
X	43277321	51932785	289	2493990861	0
X	51932785	60588249	290	2502646325	0
X	60588249	69243713	291	2511301789	0
X	69243713	77899177	292	2519957253	0
X	77899177	86554641	293	2528612717	0
X	86554641	95210105	294	2537268181	0
X	95210105	103865569	295	2545923645	0
X	103865569	112521033	296	2554579109	0
X	112521033	121176497	297	2563234573	0
X	121176497	129831961	298	2571890037	0
X	129831961	138487425	299	2580545501	0
X	138487425	144288219	300	2589200965	0
