Chromosome	Start	End	Bin	Absolute	ChromoStart
11	99935782	109020853	181	1625772788	0
11	109020853	122082544	182	1634857859	0
12	1	9085072	183	1647919551	1647919551
12	9085072	18170143	184	1657004622	0
12	18170143	27255214	185	1666089693	0
12	27255214	36340285	186	1675174764	0
12	36340285	45425356	187	1684259835	0
12	45425356	54510427	188	1693344906	0
12	54510427	63595498	189	1702429977	0
12	63595498	72680569	190	1711515048	0
12	72680569	81765640	191	1720600119	0
12	81765640	90850711	192	1729685190	0
12	90850711	99935782	193	1738770261	0
12	99935782	109020853	194	1747855332	0
12	109020853	120129023	195	1756940403	0
13	1	9085072	196	1768048574	1768048574
13	9085072	18170143	197	1777133645	0
13	18170143	27255214	198	1786218716	0
13	27255214	36340285	199	1795303787	0
13	36340285	45425356	200	1804388858	0
13	45425356	54510427	201	1813473929	0
13	54510427	63595498	202	1822559000	0
13	63595498	72680569	203	1831644071	0
13	72680569	81765640	204	1840729142	0
13	81765640	90850711	205	1849814213	0
13	90850711	99935782	206	1858899284	0
13	99935782	109020853	207	1867984355	0
13	109020853	120421640	208	1877069426	0
14	1	9085072	209	1888470214	1888470214
14	9085072	18170143	210	1897555285	0
14	18170143	27255214	211	1906640356	0
14	27255214	36340285	212	1915725427	0
14	36340285	45425356	213	1924810498	0
14	45425356	54510427	214	1933895569	0
14	54510427	63595498	215	1942980640	0
14	63595498	72680569	216	1952065711	0
14	72680569	81765640	217	1961150782	0
14	81765640	90850711	218	1970235853	0
14	90850711	99935782	219	1979320924	0
14	99935782	109020853	220	1988405995	0
14	109020853	118105924	221	1997491066	0
14	118105924	124902245	222	2006576137	0
15	1	9085072	223	2013372459	2013372459
15	9085072	18170143	224	2022457530	0
15	18170143	27255214	225	2031542601	0
15	27255214	36340285	226	2040627672	0
15	36340285	45425356	227	2049712743	0
15	45425356	54510427	228	2058797814	0
15	54510427	63595498	229	2067882885	0
15	63595498	72680569	230	2076967956	0
15	72680569	81765640	231	2086053027	0
15	81765640	90850711	232	2095138098	0
15	90850711	104043686	233	2104223169	0
16	1	9085072	234	2117416145	2117416145
16	9085072	18170143	235	2126501216	0
16	18170143	27255214	236	2135586287	0
16	27255214	36340285	237	2144671358	0
16	36340285	45425356	238	2153756429	0
16	45425356	54510427	239	2162841500	0
16	54510427	63595498	240	2171926571	0
16	63595498	72680569	241	2181011642	0
16	72680569	81765640	242	2190096713	0
16	81765640	90850711	243	2199181784	0
16	90850711	98207769	244	2208266855	0
17	1	9085072	245	2215623914	2215623914
17	9085072	18170143	246	2224708985	0
17	18170143	27255214	247	2233794056	0
17	27255214	36340285	248	2242879127	0
17	36340285	45425356	249	2251964198	0
17	45425356	54510427	250	2261049269	0
17	54510427	63595498	251	2270134340	0
17	63595498	72680569	252	2279219411	0
17	72680569	81765640	253	2288304482	0
17	81765640	94987272	254	2297389553	0
18	1	9085072	255	2310611186	2310611186
18	9085072	18170143	256	2319696257	0
18	18170143	27255214	257	2328781328	0
18	27255214	36340285	258	2337866399	0
18	36340285	45425356	259	2346951470	0
18	45425356	54510427	260	2356036541	0
18	54510427	63595498	261	2365121612	0
18	63595498	72680569	262	2374206683	0
18	72680569	81765640	263	2383291754	0
18	81765640	90702640	264	2392376825	0
19	1	9085072	265	2401313826	2401313826
19	9085072	18170143	266	2410398897	0
19	18170143	27255214	267	2419483968	0
19	27255214	36340285	268	2428569039	0
19	36340285	45425356	269	2437654110	0
19	45425356	54510427	270	2446739181	0
19	54510427	61431567	271	2455824252	0
X	1	9085072	272	2462745393	2462745393
X	9085072	18170143	273	2471830464	0
X	18170143	27255214	274	2480915535	0
X	27255214	36340285	275	2490000606	0
X	36340285	45425356	276	2499085677	0
X	45425356	54510427	277	2508170748	0
X	54510427	63595498	278	2517255819	0
X	63595498	72680569	279	2526340890	0
X	72680569	81765640	280	2535425961	0
X	81765640	90850711	281	2544511032	0
X	90850711	99935782	282	2553596103	0
X	99935782	109020853	283	2562681174	0
X	109020853	118105924	284	2571766245	0
X	118105924	127190995	285	2580851316	0
X	127190995	136276066	286	2589936387	0
X	136276066	145361137	287	2599021458	0
X	145361137	154446208	288	2608106529	0
X	154446208	163531279	289	2617191600	0
X	163531279	171031300	290	2626276671	0
Y	1	9085072	291	2633776693	2633776693
Y	9085072	18170143	292	2642861764	0
Y	18170143	27255214	293	2651946835	0
Y	27255214	36340285	294	2661031906	0
Y	36340285	45425356	295	2670116977	0
Y	45425356	54510427	296	2679202048	0
Y	54510427	63595498	297	2688287119	0
Y	63595498	72680569	298	2697372190	0
Y	72680569	81765640	299	2706457261	0
Y	81765640	91744699	300	2715542332	0
