Chromosome	Start	End	Bin	Absolute	ChromoStart
A3	56665939	64761073	59	465012473	0
A3	64761073	72856207	60	473107607	0
A3	72856207	80951341	61	481202741	0
A3	80951341	89046475	62	489297875	0
A3	89046475	97141609	63	497393009	0
A3	97141609	105236743	64	505488143	0
A3	105236743	113331877	65	513583277	0
A3	113331877	121427011	66	521678411	0
A3	121427011	129522145	67	529773545	0
A3	129522145	137617279	68	537868679	0
A3	137617279	142459684	69	545963813	0
B1	1	8095135	70	550806219	550806219
B1	8095135	16190269	71	558901353	0
B1	16190269	24285403	72	566996487	0
B1	24285403	32380537	73	575091621	0
B1	32380537	40475671	74	583186755	0
B1	40475671	48570805	75	591281889	0
B1	48570805	56665939	76	599377023	0
B1	56665939	64761073	77	607472157	0
B1	64761073	72856207	78	615567291	0
B1	72856207	80951341	79	623662425	0
B1	80951341	89046475	80	631757559	0
B1	89046475	97141609	81	639852693	0
B1	97141609	105236743	82	647947827	0
B1	105236743	113331877	83	656042961	0
B1	113331877	121427011	84	664138095	0
B1	121427011	129522145	85	672233229	0
B1	129522145	137617279	86	680328363	0
B1	137617279	145712413	87	688423497	0
B1	145712413	153807547	88	696518631	0
B1	153807547	161902681	89	704613765	0
B1	161902681	169997815	90	712708899	0
B1	169997815	178092949	91	720804033	0
B1	178092949	186188083	92	728899167	0
B1	186188083	194283217	93	736994301	0
B1	194283217	205241053	94	745089435	0
B2	1	8095135	95	756047272	756047272
B2	8095135	16190269	96	764142406	0
B2	16190269	24285403	97	772237540	0
B2	24285403	32380537	98	780332674	0
B2	32380537	40475671	99	788427808	0
B2	40475671	48570805	100	796522942	0
B2	48570805	56665939	101	804618076	0
B2	56665939	64761073	102	812713210	0
B2	64761073	72856207	103	820808344	0
B2	72856207	80951341	104	828903478	0
B2	80951341	89046475	105	836998612	0
B2	89046475	97141609	106	845093746	0
B2	97141609	105236743	107	853188880	0
B2	105236743	113331877	108	861284014	0
B2	113331877	121427011	109	869379148	0
B2	121427011	129522145	110	877474282	0
B2	129522145	137617279	111	885569416	0
B2	137617279	145712413	112	893664550	0
B2	145712413	154261790	113	901759684	0
B3	1	8095135	114	910309062	910309062
B3	8095135	16190269	115	918404196	0
B3	16190269	24285403	116	926499330	0
B3	24285403	32380537	117	934594464	0
B3	32380537	40475671	118	942689598	0
B3	40475671	48570805	119	950784732	0
B3	48570805	56665939	120	958879866	0
B3	56665939	64761073	121	966975000	0
B3	64761073	72856207	122	975070134	0
B3	72856207	80951341	123	983165268	0
B3	80951341	89046475	124	991260402	0
B3	89046475	97141609	125	999355536	0
B3	97141609	105236743	126	1007450670	0
B3	105236743	113331877	127	1015545804	0
B3	113331877	121427011	128	1023640938	0
B3	121427011	129522145	129	1031736072	0
B3	129522145	137617279	130	1039831206	0
B3	137617279	148491655	131	1047926340	0
B4	1	8095135	132	1058800717	1058800717
B4	8095135	16190269	133	1066895851	0
B4	16190269	24285403	134	1074990985	0
B4	24285403	32380537	135	1083086119	0
B4	32380537	40475671	136	1091181253	0
B4	40475671	48570805	137	1099276387	0
B4	48570805	56665939	138	1107371521	0
B4	56665939	64761073	139	1115466655	0
B4	64761073	72856207	140	1123561789	0
B4	72856207	80951341	141	1131656923	0
B4	80951341	89046475	142	1139752057	0
B4	89046475	97141609	143	1147847191	0
B4	97141609	105236743	144	1155942325	0
B4	105236743	113331877	145	1164037459	0
B4	113331877	121427011	146	1172132593	0
B4	121427011	129522145	147	1180227727	0
B4	129522145	137617279	148	1188322861	0
B4	137617279	144259558	149	1196417995	0
C1	1	8095135	150	1203060275	1203060275
C1	8095135	16190269	151	1211155409	0
C1	16190269	24285403	152	1219250543	0
C1	24285403	32380537	153	1227345677	0
C1	32380537	40475671	154	1235440811	0
C1	40475671	48570805	155	1243535945	0
C1	48570805	56665939	156	1251631079	0
C1	56665939	64761073	157	1259726213	0
C1	64761073	72856207	158	1267821347	0
C1	72856207	80951341	159	1275916481	0
C1	80951341	89046475	160	1284011615	0
C1	89046475	97141609	161	1292106749	0
C1	97141609	105236743	162	1300201883	0
C1	105236743	113331877	163	1308297017	0
C1	113331877	121427011	164	1316392151	0
C1	121427011	129522145	165	1324487285	0
C1	129522145	137617279	166	1332582419	0
C1	137617279	145712413	167	1340677553	0
C1	145712413	153807547	168	1348772687	0
C1	153807547	161902681	169	1356867821	0
C1	161902681	169997815	170	1364962955	0
C1	169997815	178092949	171	1373058089	0
C1	178092949	186188083	172	1381153223	0
C1	186188083	194283217	173	1389248357	0
C1	194283217	202378351	174	1397343491	0
C1	202378351	210473485	175	1405438625	0
C1	210473485	221441203	176	1413533759	0
C2	1	8095135	177	1424501478	1424501478
C2	8095135	16190269	178	1432596612	0
C2	16190269	24285403	179	1440691746	0
C2	24285403	32380537	180	1448786880	0
C2	32380537	40475671	181	1456882014	0
C2	40475671	48570805	182	1464977148	0
C2	48570805	56665939	183	1473072282	0
C2	56665939	64761073	184	1481167416	0
C2	64761073	72856207	185	1489262550	0
C2	72856207	80951341	186	1497357684	0
C2	80951341	89046475	187	1505452818	0
C2	89046475	97141609	188	1513547952	0
C2	97141609	105236743	189	1521643086	0
C2	105236743	113331877	190	1529738220	0
C2	113331877	121427011	191	1537833354	0
C2	121427011	129522145	192	1545928488	0
C2	129522145	137617279	193	1554023622	0
C2	137617279	145712413	194	1562118756	0
C2	145712413	157659300	195	1570213890	0
D1	1	8095135	196	1582160778	1582160778
D1	8095135	16190269	197	1590255912	0
D1	16190269	24285403	198	1598351046	0
D1	24285403	32380537	199	1606446180	0
D1	32380537	40475671	200	1614541314	0
D1	40475671	48570805	201	1622636448	0
D1	48570805	56665939	202	1630731582	0
D1	56665939	64761073	203	1638826716	0
D1	64761073	72856207	204	1646921850	0
D1	72856207	80951341	205	1655016984	0
D1	80951341	89046475	206	1663112118	0
D1	89046475	97141609	207	1671207252	0
D1	97141609	105236743	208	1679302386	0
D1	105236743	116869132	209	1687397520	0
D2	1	8095135	210	1699029910	1699029910
D2	8095135	16190269	211	1707125044	0
D2	16190269	24285403	212	1715220178	0
D2	24285403	32380537	213	1723315312	0
D2	32380537	40475671	214	1731410446	0
D2	40475671	48570805	215	1739505580	0
D2	48570805	56665939	216	1747600714	0
D2	56665939	64761073	217	1755695848	0
D2	64761073	72856207	218	1763790982	0
D2	72856207	80951341	219	1771886116	0
D2	80951341	89822066	220	1779981250	0
D3	1	8095135	221	1788851976	1788851976
D3	8095135	16190269	222	1796947110	0
D3	16190269	24285403	223	1805042244	0
D3	24285403	32380537	224	1813137378	0
D3	32380537	40475671	225	1821232512	0
D3	40475671	48570805	226	1829327646	0
D3	48570805	56665939	227	1837422780	0
D3	56665939	64761073	228	1845517914	0
D3	64761073	72856207	229	1853613048	0
D3	72856207	80951341	230	1861708182	0
D3	80951341	89046475	231	1869803316	0
D3	89046475	95741730	232	1877898450	0
D4	1	8095135	233	1884593706	1884593706
D4	8095135	16190269	234	1892688840	0
D4	16190269	24285403	235	1900783974	0
D4	24285403	32380537	236	1908879108	0
D4	32380537	40475671	237	1916974242	0
D4	40475671	48570805	238	1925069376	0
D4	48570805	56665939	239	1933164510	0
D4	56665939	64761073	240	1941259644	0
D4	64761073	72856207	241	1949354778	0
D4	72856207	80951341	242	1957449912	0
D4	80951341	89046475	243	1965545046	0
D4	89046475	96020407	244	1973640180	0
E1	1	8095135	245	1980614113	1980614113
E1	8095135	16190269	246	1988709247	0
E1	16190269	24285403	247	1996804381	0
E1	24285403	32380537	248	2004899515	0
E1	32380537	40475671	249	2012994649	0
E1	40475671	48570805	250	2021089783	0
E1	48570805	56665939	251	2029184917	0
E1	56665939	63002103	252	2037280051	0
E2	1	8095135	253	2043616216	2043616216
E2	8095135	16190269	254	2051711350	0
E2	16190269	24285403	255	2059806484	0
E2	24285403	32380537	256	2067901618	0
E2	32380537	40475671	257	2075996752	0
E2	40475671	48570805	258	2084091886	0
E2	48570805	56665939	259	2092187020	0
E2	56665939	64039839	260	2100282154	0
E3	1	8095135	261	2107656055	2107656055
E3	8095135	16190269	262	2115751189	0
E3	16190269	24285403	263	2123846323	0
E3	24285403	32380537	264	2131941457	0
E3	32380537	43024556	265	2140036591	0
F1	1	8095135	266	2150680611	2150680611
F1	8095135	16190269	267	2158775745	0
F1	16190269	24285403	268	2166870879	0
F1	24285403	32380537	269	2174966013	0
F1	32380537	40475671	270	2183061147	0
F1	40475671	48570805	271	2191156281	0
F1	48570805	56665939	272	2199251415	0
F1	56665939	64761073	273	2207346549	0
F1	64761073	68669168	274	2215441683	0
F2	1	8095135	275	2219349779	2219349779
F2	8095135	16190269	276	2227444913	0
F2	16190269	24285403	277	2235540047	0
F2	24285403	32380537	278	2243635181	0
F2	32380537	40475671	279	2251730315	0
F2	40475671	48570805	280	2259825449	0
F2	48570805	56665939	281	2267920583	0
F2	56665939	64761073	282	2276015717	0
F2	64761073	72856207	283	2284110851	0
F2	72856207	82763537	284	2292205985	0
X	1	8095135	285	2302113316	2302113316
X	8095135	16190269	286	2310208450	0
X	16190269	24285403	287	2318303584	0
X	24285403	32380537	288	2326398718	0
X	32380537	40475671	289	2334493852	0
X	40475671	48570805	290	2342588986	0
X	48570805	56665939	291	2350684120	0
X	56665939	64761073	292	2358779254	0
X	64761073	72856207	293	2366874388	0
X	72856207	80951341	294	2374969522	0
X	80951341	89046475	295	2383064656	0
X	89046475	97141609	296	2391159790	0
X	97141609	105236743	297	2399254924	0
X	105236743	113331877	298	2407350058	0
X	113331877	121427011	299	2415445192	0
X	121427011	126427097	300	2423540326	0
