Chromosome	Start	End	Bin	Absolute	ChromoStart
3	106428257	116103553	71	681590546	0
3	116103553	125778849	72	691265842	0
3	125778849	135454145	73	700941138	0
3	135454145	145129441	74	710616434	0
3	145129441	154804737	75	720291730	0
3	154804737	164480033	76	729967026	0
3	164480033	174155329	77	739642322	0
3	174155329	183740531	78	749317618	0
4	1	9675297	79	758902821	758902821
4	9675297	19350593	80	768578117	0
4	19350593	29025889	81	778253413	0
4	29025889	38701185	82	787928709	0
4	38701185	48376481	83	797604005	0
4	48376481	58051777	84	807279301	0
4	58051777	67727073	85	816954597	0
4	67727073	77402369	86	826629893	0
4	77402369	87077665	87	836305189	0
4	87077665	96752961	88	845980485	0
4	96752961	106428257	89	855655781	0
4	106428257	116103553	90	865331077	0
4	116103553	125778849	91	875006373	0
4	125778849	135454145	92	884681669	0
4	135454145	145129441	93	894356965	0
4	145129441	154804737	94	904032261	0
4	154804737	164480033	95	913707557	0
4	164480033	174155329	96	923382853	0
4	174155329	183830625	97	933058149	0
4	183830625	193505921	98	942733445	0
4	193505921	203181217	99	952408741	0
4	203181217	212856513	100	962084037	0
4	212856513	222531809	101	971759333	0
4	222531809	232207105	102	981434629	0
4	232207105	241882401	103	991109925	0
4	241882401	248343841	104	1000785221	0
5	1	9675297	105	1007246662	1007246662
5	9675297	19350593	106	1016921958	0
5	19350593	29025889	107	1026597254	0
5	29025889	38701185	108	1036272550	0
5	38701185	48376481	109	1045947846	0
5	48376481	58051777	110	1055623142	0
5	58051777	67727073	111	1065298438	0
5	67727073	77402369	112	1074973734	0
5	77402369	87077665	113	1084649030	0
5	87077665	96752961	114	1094324326	0
5	96752961	106428257	115	1103999622	0
5	106428257	116103553	116	1113674918	0
5	116103553	125778849	117	1123350214	0
5	125778849	135454145	118	1133025510	0
5	135454145	145129441	119	1142700806	0
5	145129441	154804737	120	1152376102	0
5	154804737	164480033	121	1162051398	0
5	164480033	177180329	122	1171726694	0
6	1	9675297	123	1184426991	1184426991
6	9675297	19350593	124	1194102287	0
6	19350593	29025889	125	1203777583	0
6	29025889	38701185	126	1213452879	0
6	38701185	48376481	127	1223128175	0
6	48376481	58051777	128	1232803471	0
6	58051777	67727073	129	1242478767	0
6	67727073	77402369	130	1252154063	0
6	77402369	87077665	131	1261829359	0
6	87077665	96752961	132	1271504655	0
6	96752961	106428257	133	1281179951	0
6	106428257	116103553	134	1290855247	0
6	116103553	125778849	135	1300530543	0
6	125778849	135454145	136	1310205839	0
6	135454145	145129441	137	1319881135	0
6	145129441	156897509	138	1329556431	0
7	1	9675297	139	1341324500	1341324500
7	9675297	19350593	140	1350999796	0
7	19350593	29025889	141	1360675092	0
7	29025889	38701185	142	1370350388	0
7	38701185	48376481	143	1380025684	0
7	48376481	58051777	144	1389700980	0
7	58051777	67727073	145	1399376276	0
7	67727073	77402369	146	1409051572	0
7	77402369	87077665	147	1418726868	0
7	87077665	96752961	148	1428402164	0
7	96752961	106428257	149	1438077460	0
7	106428257	116103553	150	1447752756	0
7	116103553	125778849	151	1457428052	0
7	125778849	135454145	152	1467103348	0
7	135454145	143501888	153	1476778644	0
8	1	9675297	154	1484826388	1484826388
8	9675297	19350593	155	1494501684	0
8	19350593	29025889	156	1504176980	0
8	29025889	38701185	157	1513852276	0
8	38701185	48376481	158	1523527572	0
8	48376481	58051777	159	1533202868	0
8	58051777	67727073	160	1542878164	0
8	67727073	77402369	161	1552553460	0
8	77402369	87077665	162	1562228756	0
8	87077665	96752961	163	1571904052	0
8	96752961	106428257	164	1581579348	0
8	106428257	116103553	165	1591254644	0
8	116103553	125778849	166	1600929940	0
8	125778849	132457390	167	1610605236	0
9	1	9675297	168	1617283778	1617283778
9	9675297	19350593	169	1626959074	0
9	19350593	29025889	170	1636634370	0
9	29025889	38701185	171	1646309666	0
9	38701185	48376481	172	1655984962	0
9	48376481	58051777	173	1665660258	0
9	58051777	67727073	174	1675335554	0
9	67727073	77402369	175	1685010850	0
9	77402369	87077665	176	1694686146	0
9	87077665	96752961	177	1704361442	0
9	96752961	106428257	178	1714036738	0
9	106428257	116103553	179	1723712034	0
9	116103553	121549592	180	1733387330	0
10	1	9675297	181	1738833370	1738833370
10	9675297	19350593	182	1748508666	0
10	19350593	29025889	183	1758183962	0
10	29025889	38701185	184	1767859258	0
10	38701185	48376481	185	1777534554	0
10	48376481	58051777	186	1787209850	0
10	58051777	67727073	187	1796885146	0
10	67727073	77402369	188	1806560442	0
10	77402369	87077665	189	1816235738	0
10	87077665	96752961	190	1825911034	0
10	96752961	106428257	191	1835586330	0
10	106428257	112200501	192	1845261626	0
11	1	9675297	193	1851033871	1851033871
11	9675297	19350593	194	1860709167	0
11	19350593	29025889	195	1870384463	0
11	29025889	38701185	196	1880059759	0
11	38701185	48376481	197	1889735055	0
11	48376481	58051777	198	1899410351	0
11	58051777	67727073	199	1909085647	0
11	67727073	77402369	200	1918760943	0
11	77402369	87077665	201	1928436239	0
11	87077665	93518070	202	1938111535	0
12	1	9675297	203	1944551941	1944551941
12	9675297	19350593	204	1954227237	0
12	19350593	29025889	205	1963902533	0
12	29025889	38701185	206	1973577829	0
12	38701185	48376481	207	1983253125	0
12	48376481	54450797	208	1992928421	0
13	1	9675297	209	1999002738	1999002738
13	9675297	19350593	210	2008678034	0
13	19350593	29025889	211	2018353330	0
13	29025889	38701185	212	2028028626	0
13	38701185	48376481	213	2037703922	0
13	48376481	58051777	214	2047379218	0
13	58051777	67727073	215	2057054514	0
13	67727073	77402369	216	2066729810	0
13	77402369	87077665	217	2076405106	0
13	87077665	96752961	218	2086080402	0
13	96752961	106428257	219	2095755698	0
13	106428257	118718032	220	2105430994	0
14	1	9675297	221	2117720770	2117720770
14	9675297	19350593	222	2127396066	0
14	19350593	29025889	223	2137071362	0
14	29025889	38701185	224	2146746658	0
14	38701185	48376481	225	2156421954	0
14	48376481	58051777	226	2166097250	0
14	58051777	67727073	227	2175772546	0
14	67727073	77402369	228	2185447842	0
14	77402369	87077665	229	2195123138	0
14	87077665	96752961	230	2204798434	0
14	96752961	106428257	231	2214473730	0
14	106428257	115151702	232	2224149026	0
15	1	9675297	233	2232872472	2232872472
15	9675297	19350593	234	2242547768	0
15	19350593	29025889	235	2252223064	0
15	29025889	38701185	236	2261898360	0
15	38701185	48376481	237	2271573656	0
15	48376481	58051777	238	2281248952	0
15	58051777	67727073	239	2290924248	0
15	67727073	77402369	240	2300599544	0
15	77402369	87077665	241	2310274840	0
15	87077665	96752961	242	2319950136	0
15	96752961	106428257	243	2329625432	0
15	106428257	114627141	244	2339300728	0
16	1	9675297	245	2347499613	2347499613
16	9675297	19350593	246	2357174909	0
16	19350593	29025889	247	2366850205	0
16	29025889	38701185	248	2376525501	0
16	38701185	48376481	249	2386200797	0
16	48376481	58051777	250	2395876093	0
16	58051777	67727073	251	2405551389	0
16	67727073	77402369	252	2415226685	0
16	77402369	90051984	253	2424901981	0
17	1	9675297	254	2437551597	2437551597
17	9675297	19350593	255	2447226893	0
17	19350593	29025889	256	2456902189	0
17	29025889	38701185	257	2466577485	0
17	38701185	48376481	258	2476252781	0
17	48376481	58051777	259	2485928077	0
17	58051777	67727073	260	2495603373	0
17	67727073	77402369	261	2505278669	0
17	77402369	92503512	262	2514953965	0
18	1	9675297	263	2530055109	2530055109
18	9675297	19350593	264	2539730405	0
18	19350593	29025889	265	2549405701	0
18	29025889	38701185	266	2559080997	0
18	38701185	48376481	267	2568756293	0
18	48376481	58051777	268	2578431589	0
18	58051777	67727073	269	2588106885	0
18	67727073	77402369	270	2597782181	0
18	77402369	87229864	271	2607457477	0
19	1	9675297	272	2617284973	2617284973
19	9675297	19350593	273	2626960269	0
19	19350593	29025889	274	2636635565	0
19	29025889	38701185	275	2646310861	0
19	38701185	48376481	276	2655986157	0
19	48376481	58051777	277	2665661453	0
19	58051777	72914588	278	2675336749	0
20	1	9675297	279	2690199561	2690199561
20	9675297	19350593	280	2699874857	0
20	19350593	29025889	281	2709550153	0
20	29025889	38701185	282	2719225449	0
20	38701185	48376481	283	2728900745	0
20	48376481	57791883	284	2738576041	0
X	1	9675297	285	2747991444	2747991444
X	9675297	19350593	286	2757666740	0
X	19350593	29025889	287	2767342036	0
X	29025889	38701185	288	2777017332	0
X	38701185	48376481	289	2786692628	0
X	48376481	58051777	290	2796367924	0
X	58051777	67727073	291	2806043220	0
X	67727073	77402369	292	2815718516	0
X	77402369	87077665	293	2825393812	0
X	87077665	96752961	294	2835069108	0
X	96752961	106428257	295	2844744404	0
X	106428257	116103553	296	2854419700	0
X	116103553	125778849	297	2864094996	0
X	125778849	135454145	298	2873770292	0
X	135454145	145129441	299	2883445588	0
X	145129441	154597546	300	2893120884	0
