Chromosome	Start	End	Bin	Absolute	ChromoStart
12	106981854	116707477	209	2024839383	0
12	116707477	126433100	210	2034565006	0
12	126433100	133360232	211	2044290629	0
13	1	9725624	212	2051217762	2051217762
13	9725624	19451247	213	2060943385	0
13	19451247	29176870	214	2070669008	0
13	29176870	38902493	215	2080394631	0
13	38902493	48628116	216	2090120254	0
13	48628116	58353739	217	2099845877	0
13	58353739	68079362	218	2109571500	0
13	68079362	77804985	219	2119297123	0
13	77804985	87530608	220	2129022746	0
13	87530608	97499608	221	2138748369	0
14	1	9725624	222	2148717370	2148717370
14	9725624	19451247	223	2158442993	0
14	19451247	29176870	224	2168168616	0
14	29176870	38902493	225	2177894239	0
14	38902493	48628116	226	2187619862	0
14	48628116	58353739	227	2197345485	0
14	58353739	68079362	228	2207071108	0
14	68079362	77804985	229	2216796731	0
14	77804985	88974844	230	2226522354	0
15	1	9725624	231	2237692214	2237692214
15	9725624	19451247	232	2247417837	0
15	19451247	29176870	233	2257143460	0
15	29176870	38902493	234	2266869083	0
15	38902493	48628116	235	2276594706	0
15	48628116	58353739	236	2286320329	0
15	58353739	68079362	237	2296045952	0
15	68079362	82026569	238	2305771575	0
16	1	9725624	239	2319718783	2319718783
16	9725624	19451247	240	2329444406	0
16	19451247	29176870	241	2339170029	0
16	29176870	38902493	242	2348895652	0
16	38902493	48628116	243	2358621275	0
16	48628116	58353739	244	2368346898	0
16	58353739	68079362	245	2378072521	0
16	68079362	80971651	246	2387798144	0
17	1	9725624	247	2400690434	2400690434
17	9725624	19451247	248	2410416057	0
17	19451247	29176870	249	2420141680	0
17	29176870	38902493	250	2429867303	0
17	38902493	48628116	251	2439592926	0
17	48628116	58353739	252	2449318549	0
17	58353739	68079362	253	2459044172	0
17	68079362	77804985	254	2468769795	0
17	77804985	87530608	255	2478495418	0
17	87530608	94257109	256	2488221041	0
18	1	9725624	257	2494947543	2494947543
18	9725624	19451247	258	2504673166	0
18	19451247	29176870	259	2514398789	0
18	29176870	38902493	260	2524124412	0
18	38902493	48628116	261	2533850035	0
18	48628116	58353739	262	2543575658	0
18	58353739	68079362	263	2553301281	0
18	68079362	78787516	264	2563026904	0
19	1	9725624	265	2573735059	2573735059
19	9725624	19451247	266	2583460682	0
19	19451247	29176870	267	2593186305	0
19	29176870	38902493	268	2602911928	0
19	38902493	48628116	269	2612637551	0
19	48628116	56181279	270	2622363174	0
20	1	9725624	271	2629916338	2629916338
20	9725624	19451247	272	2639641961	0
20	19451247	29176870	273	2649367584	0
20	29176870	38902493	274	2659093207	0
20	38902493	48628116	275	2668818830	0
20	48628116	62603093	276	2678544453	0
21	1	9725624	277	2692519431	2692519431
21	9725624	19451247	278	2702245054	0
21	19451247	29176870	279	2711970677	0
21	29176870	35451372	280	2721696300	0
22	1	9725624	281	2727970803	2727970803
22	9725624	19451247	282	2737696426	0
22	19451247	29176870	283	2747422049	0
22	29176870	35671107	284	2757147672	0
X	1	9725624	285	2763641910	2763641910
X	9725624	19451247	286	2773367533	0
X	19451247	29176870	287	2783093156	0
X	29176870	38902493	288	2792818779	0
X	38902493	48628116	289	2802544402	0
X	48628116	58353739	290	2812270025	0
X	58353739	68079362	291	2821995648	0
X	68079362	77804985	292	2831721271	0
X	77804985	87530608	293	2841446894	0
X	87530608	97256231	294	2851172517	0
X	97256231	106981854	295	2860898140	0
X	106981854	116707477	296	2870623763	0
X	116707477	126433100	297	2880349386	0
X	126433100	136158723	298	2890075009	0
X	136158723	145884346	299	2899800632	0
X	145884346	154045128	300	2909526255	0
