Chromosome	Start	End	Bin	Absolute	ChromoStart
3	27740985	31208608	102	348771698	0
3	31208608	34676231	103	352239321	0
3	34676231	38143854	104	355706944	0
3	38143854	41611477	105	359174567	0
3	41611477	45079100	106	362642190	0
3	45079100	48546723	107	366109813	0
3	48546723	52014346	108	369577436	0
3	52014346	55481969	109	373045059	0
3	55481969	58949592	110	376512682	0
3	58949592	62417215	111	379980305	0
3	62417215	65884838	112	383447928	0
3	65884838	69352461	113	386915551	0
3	69352461	72820084	114	390383174	0
3	72820084	76287707	115	393850797	0
3	76287707	79755330	116	397318420	0
3	79755330	83222953	117	400786043	0
3	83222953	86690576	118	404253666	0
3	86690576	90158199	119	407721289	0
3	90158199	93625822	120	411188912	0
3	93625822	97093445	121	414656535	0
3	97093445	100405169	122	418124158	0
4	1	3467624	123	421435883	421435883
4	3467624	6935247	124	424903506	0
4	6935247	10402870	125	428371129	0
4	10402870	13870493	126	431838752	0
4	13870493	17338116	127	435306375	0
4	17338116	20805739	128	438773998	0
4	20805739	24273362	129	442241621	0
4	24273362	27740985	130	445709244	0
4	27740985	31208608	131	449176867	0
4	31208608	34676231	132	452644490	0
4	34676231	38143854	133	456112113	0
4	38143854	41611477	134	459579736	0
4	41611477	45079100	135	463047359	0
4	45079100	48546723	136	466514982	0
4	48546723	52014346	137	469982605	0
4	52014346	55481969	138	473450228	0
4	55481969	58949592	139	476917851	0
4	58949592	62417215	140	480385474	0
4	62417215	65884838	141	483853097	0
4	65884838	69352461	142	487320720	0
4	69352461	72820084	143	490788343	0
4	72820084	74864453	144	494255966	0
5	1	3467624	145	496300336	496300336
5	3467624	6935247	146	499767959	0
5	6935247	10402870	147	503235582	0
5	10402870	13870493	148	506703205	0
5	13870493	17338116	149	510170828	0
5	17338116	20805739	150	513638451	0
5	20805739	24273362	151	517106074	0
5	24273362	27740985	152	520573697	0
5	27740985	31208608	153	524041320	0
5	31208608	34676231	154	527508943	0
5	34676231	38143854	155	530976566	0
5	38143854	41611477	156	534444189	0
5	41611477	45079100	157	537911812	0
5	45079100	48546723	158	541379435	0
5	48546723	52014346	159	544847058	0
5	52014346	55481969	160	548314681	0
5	55481969	58949592	161	551782304	0
5	58949592	62524072	162	555249927	0
6	1	3467624	163	558824408	558824408
6	3467624	6935247	164	562292031	0
6	6935247	10402870	165	565759654	0
6	10402870	13870493	166	569227277	0
6	13870493	17338116	167	572694900	0
6	17338116	20805739	168	576162523	0
6	20805739	24273362	169	579630146	0
6	24273362	27740985	170	583097769	0
6	27740985	31208608	171	586565392	0
6	31208608	34676231	172	590033015	0
6	34676231	38143854	173	593500638	0
6	38143854	41611477	174	596968261	0
6	41611477	45079100	175	600435884	0
6	45079100	48546723	176	603903507	0
6	48546723	53257281	177	607371130	0
7	1	3467624	178	612081689	612081689
7	3467624	6935247	179	615549312	0
7	6935247	10402870	180	619016935	0
7	10402870	13870493	181	622484558	0
7	13870493	17338116	182	625952181	0
7	17338116	20805739	183	629419804	0
7	20805739	24273362	184	632887427	0
7	24273362	27740985	185	636355050	0
7	27740985	31208608	186	639822673	0
7	31208608	34676231	187	643290296	0
7	34676231	38723566	188	646757919	0
8	1	3467624	189	650805255	650805255
8	3467624	6935247	190	654272878	0
8	6935247	10402870	191	657740501	0
8	10402870	13870493	192	661208124	0
8	13870493	17338116	193	664675747	0
8	17338116	20805739	194	668143370	0
8	20805739	24273362	195	671610993	0
8	24273362	27740985	196	675078616	0
8	27740985	31208608	197	678546239	0
8	31208608	34676231	198	682013862	0
8	34676231	38656189	199	685481485	0
9	1	3467624	200	689461444	689461444
9	3467624	6935247	201	692929067	0
9	6935247	10402870	202	696396690	0
9	10402870	13870493	203	699864313	0
9	13870493	17338116	204	703331936	0
9	17338116	19388850	205	706799559	0
10	1	3467624	206	708850294	708850294
10	3467624	6935247	207	712317917	0
10	6935247	10402870	208	715785540	0
10	10402870	13870493	209	719253163	0
10	13870493	17338116	210	722720786	0
10	17338116	20805739	211	726188409	0
10	20805739	24273362	212	729656032	0
10	24273362	27740985	213	733123655	0
10	27740985	31125777	214	736591278	0
11	1	3467624	215	739976071	739976071
11	3467624	6935247	216	743443694	0
11	6935247	10402870	217	746911317	0
11	10402870	13870493	218	750378940	0
11	13870493	17338116	219	753846563	0
11	17338116	20805739	220	757314186	0
11	20805739	24221872	221	760781809	0
12	1	3467624	222	764197943	764197943
12	3467624	6935247	223	767665566	0
12	6935247	10402870	224	771133189	0
12	10402870	13870493	225	774600812	0
12	13870493	17338116	226	778068435	0
12	17338116	20663263	227	781536058	0
13	1	3467624	228	784861206	784861206
13	3467624	6935247	229	788328829	0
13	6935247	10402870	230	791796452	0
13	10402870	13870493	231	795264075	0
13	13870493	17338116	232	798731698	0
13	17338116	20109195	233	802199321	0
14	1	3467624	234	804970401	804970401
14	3467624	6935247	235	808438024	0
14	6935247	10402870	236	811905647	0
14	10402870	13870493	237	815373270	0
14	13870493	17338116	238	818840893	0
14	17338116	20812857	239	822308516	0
15	1	3467624	240	825783258	825783258
15	3467624	6935247	241	829250881	0
15	6935247	10402870	242	832718504	0
15	10402870	13870493	243	836186127	0
15	13870493	18242781	244	839653750	0
16	1	3467624	245	844026039	844026039
16	3467624	6935247	246	847493662	0
16	6935247	10402870	247	850961285	0
16	10402870	13870493	248	854428908	0
16	13870493	15988496	249	857896531	0
17	1	3467624	250	860014535	860014535
17	3467624	6935247	251	863482158	0
17	6935247	10402870	252	866949781	0
17	10402870	13277601	253	870417404	0
19	1	3467624	254	873292136	873292136
19	3467624	6935247	255	876759759	0
19	6935247	10526436	256	880227382	0
20	1	3467624	257	883818572	883818572
20	3467624	6935247	258	887286195	0
20	6935247	11078016	259	890753818	0
21	1	3467624	260	894896588	894896588
21	3467624	6935247	261	898364211	0
21	6935247	10459825	262	901831834	0
22	1	3467624	263	905356413	905356413
22	3467624	6935247	264	908824036	0
22	6935247	10402870	265	912291659	0
22	10402870	14786830	266	915759282	0
23	1	3467624	267	920143243	920143243
23	3467624	7113889	268	923610866	0
24	1	4158797	269	927257132	927257132
25	1	3467624	270	931415929	931415929
25	3467624	5560110	271	934883552	0
26	1	3467624	272	936976039	936976039
26	3467624	6750879	273	940443662	0
28	1	3467624	274	943726918	943726918
28	3467624	4894110	275	947194541	0
29	1	4826705	276	948621028	948621028
30	1	4396695	277	953447733	953447733
Z	1	3467624	278	957844428	957844428
Z	3467624	6935247	279	961312051	0
Z	6935247	10402870	280	964779674	0
Z	10402870	13870493	281	968247297	0
Z	13870493	17338116	282	971714920	0
Z	17338116	20805739	283	975182543	0
Z	20805739	24273362	284	978650166	0
Z	24273362	27740985	285	982117789	0
Z	27740985	31208608	286	985585412	0
Z	31208608	34676231	287	989053035	0
Z	34676231	38143854	288	992520658	0
Z	38143854	41611477	289	995988281	0
Z	41611477	45079100	290	999455904	0
Z	45079100	48546723	291	1002923527	0
Z	48546723	52014346	292	1006391150	0
Z	52014346	55481969	293	1009858773	0
Z	55481969	58949592	294	1013326396	0
Z	58949592	62417215	295	1016794019	0
Z	62417215	65884838	296	1020261642	0
Z	65884838	69352461	297	1023729265	0
Z	69352461	72820084	298	1027196888	0
Z	72820084	76287707	299	1030664511	0
Z	76287707	81011773	300	1034132134	0
