Chromosome	Start	End	Bin	Absolute	ChromoStart
4	125088302	134710479	79	745643810	0
4	134710479	144332656	80	755265987	0
4	144332656	153954833	81	764888164	0
4	153954833	163577010	82	774510341	0
4	163577010	169853908	83	784132518	0
5	1	9622178	84	790409417	790409417
5	9622178	19244355	85	800031594	0
5	19244355	28866532	86	809653771	0
5	28866532	38488709	87	819275948	0
5	38488709	48110886	88	828898125	0
5	48110886	57733063	89	838520302	0
5	57733063	67355240	90	848142479	0
5	67355240	76977417	91	857764656	0
5	76977417	86599594	92	867386833	0
5	86599594	96221771	93	877009010	0
5	96221771	105843948	94	886631187	0
5	105843948	115466125	95	896253364	0
5	115466125	125088302	96	905875541	0
5	125088302	134710479	97	915497718	0
5	134710479	144332656	98	925119895	0
5	144332656	153954833	99	934742072	0
5	153954833	163577010	100	944364249	0
5	163577010	173199187	101	953986426	0
5	173199187	184069351	102	963608603	0
6	1	9622178	103	974478768	974478768
6	9622178	19244355	104	984100945	0
6	19244355	28866532	105	993723122	0
6	28866532	38488709	106	1003345299	0
6	38488709	48110886	107	1012967476	0
6	48110886	57733063	108	1022589653	0
6	57733063	67355240	109	1032211830	0
6	67355240	76977417	110	1041834007	0
6	76977417	86599594	111	1051456184	0
6	86599594	96221771	112	1061078361	0
6	96221771	105843948	113	1070700538	0
6	105843948	115466125	114	1080322715	0
6	115466125	125088302	115	1089944892	0
6	125088302	134710479	116	1099567069	0
6	134710479	144332656	117	1109189246	0
6	144332656	153954833	118	1118811423	0
6	153954833	163577010	119	1128433600	0
6	163577010	173199187	120	1138055777	0
6	173199187	180491594	121	1147677954	0
7	1	9622178	122	1154970362	1154970362
7	9622178	19244355	123	1164592539	0
7	19244355	28866532	124	1174214716	0
7	28866532	38488709	125	1183836893	0
7	38488709	48110886	126	1193459070	0
7	48110886	57733063	127	1203081247	0
7	57733063	67355240	128	1212703424	0
7	67355240	76977417	129	1222325601	0
7	76977417	86599594	130	1231947778	0
7	86599594	96221771	131	1241569955	0
7	96221771	105843948	132	1251192132	0
7	105843948	115466125	133	1260814309	0
7	115466125	125088302	134	1270436486	0
7	125088302	134710479	135	1280058663	0
7	134710479	144332656	136	1289680840	0
7	144332656	153954833	137	1299303017	0
7	153954833	163577010	138	1308925194	0
7	163577010	170124642	139	1318547371	0
8	1	9622178	140	1325095004	1325095004
8	9622178	19244355	141	1334717181	0
8	19244355	28866532	142	1344339358	0
8	28866532	38488709	143	1353961535	0
8	38488709	48110886	144	1363583712	0
8	48110886	57733063	145	1373205889	0
8	57733063	67355240	146	1382828066	0
8	67355240	76977417	147	1392450243	0
8	76977417	86599594	148	1402072420	0
8	86599594	96221771	149	1411694597	0
8	96221771	105843948	150	1421316774	0
8	105843948	115466125	151	1430938951	0
8	115466125	125088302	152	1440561128	0
8	125088302	134710479	153	1450183305	0
8	134710479	150158103	154	1459805482	0
9	1	9622178	155	1475253107	1475253107
9	9622178	19244355	156	1484875284	0
9	19244355	28866532	157	1494497461	0
9	28866532	38488709	158	1504119638	0
9	38488709	48110886	159	1513741815	0
9	48110886	57733063	160	1523363992	0
9	57733063	67355240	161	1532986169	0
9	67355240	76977417	162	1542608346	0
9	76977417	86599594	163	1552230523	0
9	86599594	96221771	164	1561852700	0
9	96221771	105843948	165	1571474877	0
9	105843948	115466125	166	1581097054	0
9	115466125	130959384	167	1590719231	0
10	1	9622178	168	1606212491	1606212491
10	9622178	19244355	169	1615834668	0
10	19244355	28866532	170	1625456845	0
10	28866532	38488709	171	1635079022	0
10	38488709	48110886	172	1644701199	0
10	48110886	57733063	173	1654323376	0
10	57733063	67355240	174	1663945553	0
10	67355240	76977417	175	1673567730	0
10	76977417	86599594	176	1683189907	0
10	86599594	95678459	177	1692812084	0
11	1	9622178	178	1701890950	1701890950
11	9622178	19244355	179	1711513127	0
11	19244355	28866532	180	1721135304	0
11	28866532	38488709	181	1730757481	0
11	38488709	48110886	182	1740379658	0
11	48110886	57733063	183	1750001835	0
11	57733063	67355240	184	1759624012	0
11	67355240	76977417	185	1769246189	0
11	76977417	86599594	186	1778868366	0
11	86599594	96221771	187	1788490543	0
11	96221771	105843948	188	1798112720	0
11	105843948	115466125	189	1807734897	0
11	115466125	125088302	190	1817357074	0
11	125088302	134985054	191	1826979251	0
12	1	9622178	192	1836876004	1836876004
12	9622178	19244355	193	1846498181	0
12	19244355	28866532	194	1856120358	0
12	28866532	38488709	195	1865742535	0
12	38488709	48110886	196	1875364712	0
12	48110886	57733063	197	1884986889	0
12	57733063	67355240	198	1894609066	0
12	67355240	76977417	199	1904231243	0
12	76977417	86599594	200	1913853420	0
12	86599594	96221771	201	1923475597	0
12	96221771	106825571	202	1933097774	0
13	1	9622178	203	1943701575	1943701575
13	9622178	19244355	204	1953323752	0
13	19244355	28866532	205	1962945929	0
13	28866532	38488709	206	1972568106	0
13	38488709	48110886	207	1982190283	0
13	48110886	57733063	208	1991812460	0
13	57733063	67355240	209	2001434637	0
13	67355240	76977417	210	2011056814	0
13	76977417	86599594	211	2020678991	0
13	86599594	96221771	212	2030301168	0
13	96221771	105843948	213	2039923345	0
13	105843948	115466125	214	2049545522	0
13	115466125	125088302	215	2059167699	0
13	125088302	137160471	216	2068789876	0
14	1	9622178	217	2080862046	2080862046
14	9622178	19244355	218	2090484223	0
14	19244355	28866532	219	2100106400	0
14	28866532	38488709	220	2109728577	0
14	38488709	48110886	221	2119350754	0
14	48110886	57733063	222	2128972931	0
14	57733063	67355240	223	2138595108	0
14	67355240	76977417	224	2148217285	0
14	76977417	86599594	225	2157839462	0
14	86599594	96221771	226	2167461639	0
14	96221771	105843948	227	2177083816	0
14	105843948	115466125	228	2186705993	0
14	115466125	125088302	229	2196328170	0
14	125088302	135538711	230	2205950347	0
15	1	9622178	231	2216400757	2216400757
15	9622178	19244355	232	2226022934	0
15	19244355	28866532	233	2235645111	0
15	28866532	38488709	234	2245267288	0
15	38488709	48110886	235	2254889465	0
15	48110886	57733063	236	2264511642	0
15	57733063	67355240	237	2274133819	0
15	67355240	76977417	238	2283755996	0
15	76977417	86599594	239	2293378173	0
15	86599594	96221771	240	2303000350	0
15	96221771	105843948	241	2312622527	0
15	105843948	112192348	242	2322244704	0
16	1	9622178	243	2328593105	2328593105
16	9622178	19244355	244	2338215282	0
16	19244355	28866532	245	2347837459	0
16	28866532	38488709	246	2357459636	0
16	38488709	48110886	247	2367081813	0
16	48110886	57733063	248	2376703990	0
16	57733063	67355240	249	2386326167	0
16	67355240	80904712	250	2395948344	0
17	1	9622178	251	2409497817	2409497817
17	9622178	19244355	252	2419119994	0
17	19244355	28866532	253	2428742171	0
17	28866532	38488709	254	2438364348	0
17	38488709	48110886	255	2447986525	0
17	48110886	57733063	256	2457608702	0
17	57733063	67355240	257	2467230879	0
17	67355240	76977417	258	2476853056	0
17	76977417	86599594	259	2486475233	0
17	86599594	94676913	260	2496097410	0
18	1	9622178	261	2504174730	2504174730
18	9622178	19244355	262	2513796907	0
18	19244355	28866532	263	2523419084	0
18	28866532	38488709	264	2533041261	0
18	38488709	48110886	265	2542663438	0
18	48110886	57733063	266	2552285615	0
18	57733063	67355240	267	2561907792	0
18	67355240	74429131	268	2571529969	0
19	1	9622178	269	2578603861	2578603861
19	9622178	19244355	270	2588226038	0
19	19244355	28866532	271	2597848215	0
19	28866532	38488709	272	2607470392	0
19	38488709	48110886	273	2617092569	0
19	48110886	57733063	274	2626714746	0
19	57733063	64156826	275	2636336923	0
20	1	9622178	276	2642760687	2642760687
20	9622178	19244355	277	2652382864	0
20	19244355	28866532	278	2662005041	0
20	28866532	38488709	279	2671627218	0
20	38488709	48110886	280	2681249395	0
20	48110886	57733063	281	2690871572	0
20	57733063	67355240	282	2700493749	0
20	67355240	76977417	283	2710115926	0
20	76977417	88476066	284	2719738103	0
X	1	9622178	285	2731236753	2731236753
X	9622178	19244355	286	2740858930	0
X	19244355	28866532	287	2750481107	0
X	28866532	38488709	288	2760103284	0
X	38488709	48110886	289	2769725461	0
X	48110886	57733063	290	2779347638	0
X	57733063	67355240	291	2788969815	0
X	67355240	76977417	292	2798591992	0
X	76977417	86599594	293	2808214169	0
X	86599594	96221771	294	2817836346	0
X	96221771	105843948	295	2827458523	0
X	105843948	115466125	296	2837080700	0
X	115466125	125088302	297	2846702877	0
X	125088302	134710479	298	2856325054	0
X	134710479	144332656	299	2865947231	0
X	144332656	155416531	300	2875569408	0
